Coord,ERA-I,HIRHAM (EAS),HadRM3P (EAS),RegCM4-1 (WAS),RegCM4-4 (WAS),HadRM3P (WAS),RCA4 (WAS),CCLM (EAS),Var,Season,TScale
14.75_104.75,-0.22858206245461213,1.3907200435729838,0.3926948075526495,-3.055371278140887,,-0.10208877995642772,-0.8960668119099502,-1.6573249818445905,temp,JJASO,Yr
14.75_105.25,-0.2472109658678288,1.4760157952069732,0.2850403050108944,-3.036450435729847,,-0.08417338416848234,-0.7026098402323887,-1.618030319535221,temp,JJASO,Yr
14.75_105.75,-0.7962149600580969,1.4887797748729126,-0.03415359477124172,-3.6402383805374003,,-0.2520326797385615,-1.2276534132171397,-2.0020984023238926,temp,JJASO,Yr
14.75_106.25,-1.0864157588961507,0.37405573710965867,-0.647154502541758,-4.1328500363108205,,-0.8697194989106757,-2.160509985475672,-2.2488848946986204,temp,JJASO,Yr
14.75_106.75,-0.9016525054466236,0.3528037400145241,-0.6004270152505455,-3.93978830791576,,-0.7697472766884531,-1.7309121278140889,-2.41775054466231,temp,JJASO,Yr
14.75_107.25,-1.0660849673202606,0.3337648874364574,-0.46610711692084156,-3.982349491648511,,-0.03541176470588149,-1.6955486564996365,-2.9959513435003626,temp,JJASO,Yr
14.75_107.75,1.148179375453885,0.11581935366739336,-0.40831535947712383,-2.222151416122004,,-0.7011245461147423,-1.1016387073347857,-1.4038396877269423,temp,JJASO,Yr
14.75_108.25,2.1577076978939718,0.7812501815541033,0.7402372912127811,-0.7966505083514885,,-0.010376543209876132,-0.13806621278140913,0.18989015976761062,temp,JJASO,Yr
15.25_101.75,0.018133623819897693,1.3249337327523603,0.22156753812636054,-3.7065177923021064,,-0.41644589687727085,-0.6056810094408142,-2.538314996368918,temp,JJASO,Yr
15.25_102.25,-0.3707755991285391,1.5394348220769798,0.5238832607116931,-4.069860748002903,,-0.06520134350036264,-0.47218536673928807,-2.558451888162672,temp,JJASO,Yr
15.25_102.75,-0.05438562091503307,1.5926819172113291,0.4114874727668847,-3.83203140885984,,-0.2684353667392884,-0.6041292665214227,-1.960626543209877,temp,JJASO,Yr
15.25_103.25,-0.07777959331880899,1.500201161946261,0.33105228758169836,-3.7422554466230937,,-0.3021136528685542,-0.863884350036311,-1.8038120915032678,temp,JJASO,Yr
15.25_103.75,-0.07030392156862814,1.5862596223674652,0.3405546477850396,-3.57495751633987,,-0.2608894335511987,-0.912364379084968,-1.8775072621641253,temp,JJASO,Yr
15.25_104.25,-0.2706067538126368,1.580590777051561,0.2234709513434997,-3.5454929193899787,,-0.3371575889615104,-1.031659767610748,-1.961067719680465,temp,JJASO,Yr
15.25_104.75,-0.5114923747276685,1.502244553376907,0.1058493100944084,-3.4770088961510526,,-0.37634658678286137,-1.157153957879448,-1.9984399055918667,temp,JJASO,Yr
15.25_105.25,-0.5878979665940446,1.762251452432825,0.18841575889615195,-3.4320929557007993,,-0.24374800290486556,-1.1276276325344956,-1.9639976397966592,temp,JJASO,Yr
15.25_105.75,-1.1915457516339871,0.7816196441539572,-0.5017990196078439,-4.164959694989107,,-0.5571379811183736,-1.688073529411765,-2.3778327886710247,temp,JJASO,Yr
15.25_106.25,1.8088703703703706,1.9212311183732755,1.0722632534495282,-1.1937990196078425,,1.1894003267973863,0.32729054103122773,0.5943854393609301,temp,JJASO,Yr
15.25_106.75,-0.8779023238925201,-0.016258896151053175,-1.353479121278141,-4.0098001089324615,,-1.4310393972403779,-1.707344045025417,-2.679846042120552,temp,JJASO,Yr
15.25_107.25,0.6736132897603478,1.2882414669571531,0.7801417937545388,-2.216395969498911,,0.5629896514161218,-0.6882997458242563,-1.1051853667392886,temp,JJASO,Yr
15.75_101.75,0.060785039941901035,1.169764524328249,0.48840250544662234,-3.7712717864923757,,-0.10946187363834525,-0.5809540668119104,-2.343470769789398,temp,JJASO,Yr
15.75_102.25,-0.17609005083514992,1.691580973129993,0.5486145606390702,-3.854247821350763,,-0.01377868554829457,-0.24232915758896034,-2.0542812273057383,temp,JJASO,Yr
15.75_102.75,0.07695860566448944,1.8815731663035595,0.48969135802469155,-3.658213870733478,,-0.17423129992737746,-0.44221350762527145,-1.5402124183006527,temp,JJASO,Yr
15.75_103.25,-0.0019785766158313895,1.773157952069717,0.3767155047204065,-3.6496719317356567,,-0.28204248366013,-0.8157946623093681,-1.565533405954974,temp,JJASO,Yr
15.75_103.75,-0.10996477850399404,1.81152614379085,0.28970352214960077,-3.642032498184459,,-0.32013707334785735,-0.9506479665940455,-1.8852570806100215,temp,JJASO,Yr
15.75_104.25,-0.3221078431372548,1.7792988380537393,0.1686089324618742,-3.605497458242557,,-0.4064346405228767,-1.0799538852578063,-2.05602033405955,temp,JJASO,Yr
15.75_104.75,-0.5458816267247644,1.5717503631082068,0.004520152505446105,-3.5541975308641987,,-0.46702487291212846,-1.1944086782861298,-1.9582169571532317,temp,JJASO,Yr
15.75_105.25,-0.7869727668845314,1.4645361292665204,-0.18557788671023998,-3.65971804647785,,-0.5763447712418306,-1.339856027596224,-1.9107066085693545,temp,JJASO,Yr
15.75_105.75,-0.9730722585330428,1.5812009803921576,-0.11904629629629662,-4.05220461147422,,-0.5664604212055193,-1.584400689905592,-2.090436819172113,temp,JJASO,Yr
15.75_106.25,-1.624730573710966,1.1014143064633262,-0.32693464052287563,-4.609619099491649,,-0.9306951706608574,-2.1884731663035586,-3.016838235294118,temp,JJASO,Yr
15.75_106.75,-0.3044059549745819,0.21498148148148133,-1.2806748366013068,-3.851401416122004,,-1.3560128903413216,-1.8446189179375452,-2.6145760711692088,temp,JJASO,Yr
16.25_101.75,1.143229484386348,1.1641220043572984,1.9018182643427746,-3.1821755628177195,,1.2211457879448073,-0.39680600944081373,-1.401485112563544,temp,JJASO,Yr
16.25_102.25,0.10095679012345708,1.751076071169208,0.3807556281771962,-3.7506307189542483,,-0.22479738562091534,-0.19592933914306482,-1.5948002904865648,temp,JJASO,Yr
16.25_102.75,0.1271597676107484,1.8678264342774153,0.3982870370370364,-3.6589320987654315,,-0.28928830791575816,-0.4042649055918661,-1.32325526506899,temp,JJASO,Yr
16.25_103.25,0.0002999273783584518,1.7531098402323884,0.3332006172839509,-3.6278269789397246,,-0.3637394698620198,-0.7656169208424115,-1.563283950617285,temp,JJASO,Yr
16.25_103.75,-0.057687000726216714,1.7501666666666666,0.1698838053740014,-3.6183636528685548,,-0.4806724763979666,-1.0037501815541026,-2.0574832970225128,temp,JJASO,Yr
16.25_104.25,-0.07583079157588912,1.5246668482207713,0.011236383442267024,-3.3939814814814806,,-0.5077572621641243,-1.0346312636165573,-1.912960965867828,temp,JJASO,Yr
16.25_104.75,-0.5353311546840962,1.3636641249092225,-0.18546968046477869,-3.542232752360204,,-0.6277260348583885,-1.1929640522875822,-1.6846998910675386,temp,JJASO,Yr
16.25_105.25,-1.1448253449527959,1.259801924473492,-0.2979642338416859,-3.9782874001452435,,-0.7983999636891803,-1.5462512708787224,-1.8908231663035582,temp,JJASO,Yr
16.25_105.75,-1.3731292665214225,1.448847494553378,-0.39338289760348527,-4.2177999273783575,,-0.6568373275236008,-1.6134313725490184,-2.247029230210601,temp,JJASO,Yr
16.25_106.25,-0.875452432824982,1.3683692810457508,-0.659410130718954,-3.775657407407408,,-0.5876543209876546,-1.49505174291939,-2.1052745098039214,temp,JJASO,Yr
16.25_106.75,0.7920816993464056,1.0271704793028322,-0.4982712418300641,-2.4684411764705874,,-1.0479627814088595,-0.8253676470588229,-0.6816013071895417,temp,JJASO,Yr
16.25_107.25,0.8395388525780684,0.4870098039215688,0.061642701525054217,-2.813472385620915,,-0.6621419753086418,-0.83683429557008,-0.33346477850399403,temp,JJASO,Yr
16.75_101.75,1.1188217138707337,1.6566452432824983,1.6483823529411772,-3.392864742193174,,0.887869281045751,-0.1576127995642707,-0.9593249818445899,temp,JJASO,Yr
16.75_102.25,-0.2844404502541761,1.6792583514887425,0.162274872912128,-4.055992919389978,,-0.4122042483660131,-0.43235092592592633,-1.4106042120551927,temp,JJASO,Yr
16.75_102.75,0.06546586782861298,1.689150508351489,0.40008641975308673,-3.6713454974582427,,-0.34674219317356564,-0.6449062273057368,-1.1016401597676109,temp,JJASO,Yr
16.75_103.25,0.01662563543935964,1.5362371096586775,0.3932759622367463,-3.5106833696441533,,-0.3515415758896159,-0.7523449527959338,-1.3237140522875823,temp,JJASO,Yr
