Coord,APHRO,ERA-I,HIRHAM (EAS),HadRM3P (EAS),RegCM4-1 (WAS),RegCM4-4 (WAS),HadRM3P (WAS),RCA4 (WAS),CCLM (EAS),Var,Season,TScale
11.25_104.25,0.0,2.0291395484604164,2.069580721379307,2.3100195612708396,14.867585364413504,3.747250420002516,2.224141436602023,4.047798112997281,84.2253685291357,preci,All,Mon
11.25_104.75,0.0,1.8660705398114663,2.00569433912479,2.115012522735118,11.18651568365872,3.685081938135514,1.972023993149776,2.8789638675758273,72.20612653813838,preci,All,Mon
11.25_105.25,0.0,1.7486360147187678,2.109690439351132,2.4331373683563475,9.197292446130916,3.6706063135385034,2.1264799376673427,3.2747432457800736,77.1858285394042,preci,All,Mon
11.75_104.25,0.0,1.9614568750572714,2.0341940223391255,1.9543984083562511,11.273653562146523,4.197156688630495,1.6153974965502529,4.564692275515129,69.65758410358518,preci,All,Mon
11.75_104.75,0.0,1.8044383412884526,2.01031929444892,1.9786068261130887,7.4956542296697055,4.223880124692527,1.696138302976376,2.864699382674085,61.26287060888401,preci,All,Mon
11.75_105.25,0.0,1.7731008950462217,2.349790354480582,2.470017232408494,7.9549891832404915,4.138844825160232,2.137041867531433,3.6673787725605873,68.6419340908539,preci,All,Mon
12.25_103.25,0.0,2.1741133461491273,4.437026823920222,3.0377433781723266,25.48533880870782,4.498003622197715,3.3904674819974883,7.027522293556639,125.03693863411088,preci,All,Mon
12.25_103.75,0.0,1.972612662423598,2.6634096168077694,2.2968164233636603,16.694967189205183,4.172921971465861,1.8129882775652457,5.016466106553645,88.95268253640106,preci,All,Mon
12.25_104.25,0.0,1.9266391122108821,2.338789148344891,2.269264945960999,8.741711045245074,3.7994650557850718,1.9109110032506,4.647395664918246,72.33086124729407,preci,All,Mon
12.25_104.75,0.0,1.8921741011837274,2.4191932404794523,2.255192607068405,6.377646448032608,3.908305321988157,1.9842301272451301,3.2046942068516375,71.24040895817616,preci,All,Mon
12.25_105.25,0.0,1.8999443261405145,2.9197571648728715,2.690065466439855,7.740768006960353,4.0040004899248895,2.2783073039767143,3.8019700769152127,86.92494659693953,preci,All,Mon
12.25_105.75,0.0,2.09501031958711,2.9457363585612883,2.6033577855326233,9.047346963929323,4.145081805385899,2.3957924141581266,4.0837614544904675,115.54275584820029,preci,All,Mon
12.25_106.25,0.0,2.169342625654262,2.846538028639836,2.7268748682572883,8.561262813444968,4.1329003046784205,2.6569195127498495,3.904212478568688,155.74438522406552,preci,All,Mon
12.25_106.75,0.0,1.988549201958905,2.97684452344381,2.905575143490765,7.8888229368554885,3.806564016800745,2.3520342402751933,3.2284054095798975,225.7478225206744,preci,All,Mon
12.25_107.25,0.0,1.5814730527495695,5.52116845610157,5.331027149415929,6.9929746120924525,3.506204233791299,3.1810536549633386,5.912078215490317,285.67016261046,preci,All,Mon
12.25_107.75,0.0,1.8091236020864536,4.076377642266608,2.3263991107615296,5.491615714847725,3.4337067147408193,1.8507158554473266,3.108716189996987,169.42961280631295,preci,All,Mon
12.25_108.25,0.0,1.7137444992786042,6.214714922340859,2.218914686723822,6.011000059107495,3.49480365896846,1.909168885288425,3.9990249368292514,103.7114065919037,preci,All,Mon
12.75_102.75,0.0,1.979637992953602,2.3460661630458137,2.844513146866135,25.061328552315818,4.215078065173449,2.9787601825475307,4.3833237288204145,114.23855053436489,preci,All,Mon
12.75_103.25,4.2146848510894035e-08,1.8368293315447057,2.0238230112467774,2.0598477965064768,16.087225030782,4.016821085086883,1.6702087991584087,2.82885081899099,83.41845521486249,preci,All,Mon
12.75_103.75,4.2146848510894035e-08,1.8460088251904712,2.1809495815412596,2.105109983311909,9.41300955020743,3.561633066928197,1.6878713007853998,2.0303243166771696,72.07339483255393,preci,All,Mon
12.75_104.25,0.0,1.916983284227824,2.2167666597793816,2.080755347016226,6.8363752604073955,3.8742571458234254,1.725385348020034,2.1364239617678695,73.40742585866259,preci,All,Mon
12.75_104.75,0.0,2.0620904108948945,2.455520528940492,2.4646709346679225,6.424321840178841,3.364676717214819,2.083496961613986,2.715884695066576,88.18051799289601,preci,All,Mon
12.75_105.25,0.0,2.0738977127949965,2.794896926368968,2.484827866613566,8.136905029994239,3.515902790170313,2.2683885425967265,3.896401136403622,103.87199077371766,preci,All,Mon
12.75_105.75,0.0,2.1252052919267173,2.886892843193278,2.567850871952591,8.683144456012824,3.6297753125152656,2.224836120010825,3.733533982240724,121.60944133500448,preci,All,Mon
12.75_106.25,0.0,2.098415202821475,2.6867206580211547,2.587428649858361,6.2755001217820015,3.6676670499475565,2.252890524382843,3.2566758780584597,142.96757131258093,preci,All,Mon
12.75_106.75,5.960464477539063e-08,1.8849687706882,2.7764812628976463,3.012055174642743,6.1030557474603055,3.3727872403410046,2.6422048537713025,3.1294819133180094,171.15076456785144,preci,All,Mon
12.75_107.25,0.0,1.5626717975554958,2.66175048450504,2.532892339393169,5.854906728862957,2.8620980881603826,2.5900354678102917,3.603178856559751,184.45905333387088,preci,All,Mon
12.75_107.75,0.0,1.727392770792513,3.0905082689479015,2.2236640617777748,4.797457220061332,2.9538099895611865,1.8646484465921518,3.1163352624982847,131.51192445265607,preci,All,Mon
12.75_108.25,5.960464477539063e-08,1.6009976320743824,3.3662478596056093,2.2150031739372658,4.284852895992634,3.4592589922042296,2.0276683384739727,2.9049493977322065,85.10961277097114,preci,All,Mon
13.25_102.75,5.960464477539063e-08,1.8399800335306529,1.8857167802203998,2.0210225057825046,14.09063666688813,3.6469142584998817,1.5183833708976795,2.779906244775942,87.81024202515812,preci,All,Mon
13.25_103.25,4.2146848510894035e-08,1.7995699489299286,1.967503994786413,2.160616383632602,8.104334964976319,3.320938182354233,1.6426216165938932,2.4867119521308645,76.31404577885037,preci,All,Mon
13.25_103.75,4.2146848510894035e-08,1.9080054435019143,2.3545979987921903,2.584401526911917,6.452032606591542,3.558697442044025,1.9183035092009944,2.7279083356498885,78.65173239741718,preci,All,Mon
13.25_104.25,0.0,2.049371776452873,2.5956583699548035,2.8173377457013555,6.458556555124171,3.2491880867311527,2.360159960939696,3.3620002078487623,95.3276289967316,preci,All,Mon
13.25_104.75,0.0,2.2057551207948745,2.698246892228507,2.842732038145045,7.130090619634565,3.142696194129492,2.458355298281189,3.2058681189116984,113.02003405660447,preci,All,Mon
13.25_105.25,0.0,2.1715770401955106,2.799967308675368,2.483238349120474,7.590496414781588,3.208583200935453,2.2060828691488417,3.8503096757096236,119.40429751520999,preci,All,Mon
13.25_105.75,0.0,2.103499541520187,3.0662979296905912,2.544989127091064,7.590787176748985,3.2689683917718857,1.9661235962256356,3.719926553039556,116.86121261119422,preci,All,Mon
13.25_106.25,0.0,2.0437238048483484,2.7731249520909427,2.8010250445534997,5.971225483169314,3.2733857607936443,2.5108961420560134,3.5174429504000724,127.64922113600097,preci,All,Mon
13.25_106.75,0.0,1.9582794837698017,2.9199920212941937,2.59974775401424,4.823548260265568,2.903692217505079,2.566024640272732,2.903032282371692,151.79824069263807,preci,All,Mon
13.25_107.25,0.0,1.783396788648565,2.947184792407102,2.1923704214589175,4.420667100042481,2.5538664304327785,1.9633578640101663,2.5674101514202707,164.9247322612439,preci,All,Mon
13.25_107.75,5.960464477539063e-08,1.785518327859651,3.05644975329136,2.2480969156273227,4.415150332780435,2.521904303920632,1.9979158275383446,2.4527432160691496,123.50708095903111,preci,All,Mon
13.25_108.25,5.960464477539063e-08,1.461473504715334,3.1583055515638447,2.4544319117785656,4.887436340698224,2.669377280087225,2.5110882664317367,2.915755131673934,80.89379740592157,preci,All,Mon
13.75_102.75,5.960464477539063e-08,1.731421834447156,1.6793995472357122,2.2450020706661746,7.3266257772130885,3.3135143595062244,1.5992784888751244,2.360668900080494,101.06411684506823,preci,All,Mon
13.75_103.25,0.0,1.8693867973714842,1.7829560463208103,2.3906958483718768,5.827170112438584,3.1237553586532525,1.6695590316334092,2.394226600066794,98.74674065448212,preci,All,Mon
13.75_103.75,0.0,1.9841012763852939,2.254651182507694,2.7175065574969746,6.5941309054053585,3.1347231542781744,1.9996053032604197,2.954544202267669,109.33499282205737,preci,All,Mon
13.75_104.25,0.0,2.1209823408938417,2.4353584963839743,2.761849759375353,6.588331388650609,3.0196909202954623,2.2442130222811354,3.3863055642191084,122.28617905083937,preci,All,Mon
13.75_104.75,0.0,2.2146769426698456,2.553639768539898,2.6558575571745893,5.461802241360247,2.8535872789278742,2.0548175304774237,2.6161410671092233,125.04205515441056,preci,All,Mon
13.75_105.25,0.0,2.121236760759581,2.5835375629173845,2.274865126562592,5.138144547942243,2.7374150741714716,1.7332556679429219,2.9780377669013496,124.37746725113809,preci,All,Mon
13.75_105.75,0.0,2.097418226565008,2.9871131598381204,2.4974356628901395,5.243622772141001,2.8058115977164704,1.9602487119500978,2.693485889848131,125.73729408841146,preci,All,Mon
13.75_106.25,0.0,2.14193958837214,3.097395003040756,2.8722086797127515,4.928270161674908,3.00095810403574,2.0279759870554246,2.722978367650008,151.27065245961333,preci,All,Mon
13.75_106.75,0.0,2.3826379648845495,3.363350726291474,2.6646362092532994,4.769103666860153,3.0329586967993736,2.1327462384698013,3.206908221518151,204.25138522792128,preci,All,Mon
13.75_107.25,8.429369702178807e-08,2.2500105696381043,3.3928652109704784,2.96346956108526,4.643917134808115,3.060376670661209,2.220608919977191,2.6045518493205697,244.7137195326983,preci,All,Mon
13.75_107.75,0.0,2.245265205502657,3.360365230464245,2.781236295468948,4.587554088957096,3.087003467287181,2.3784012210184686,2.90305122960907,173.45959076042928,preci,All,Mon
14.25_102.25,0.0,1.56635967357184,4.580861393697005,2.9810981900030584,9.11837625376974,3.396581049420474,1.9863497676593151,4.709355199433244,117.87612037274052,preci,All,Mon
14.25_102.75,0.0,1.6725044891066707,2.907656815535273,2.254080985454618,8.002611622079801,3.070792889622403,1.7924354566440939,3.969306756372718,101.7045208554489,preci,All,Mon
14.25_103.25,5.960464477539063e-08,1.8051549605771924,1.9928775586460183,2.1614114209967696,6.215979177600183,2.8139794840728554,1.5573234165804806,2.812965092246699,101.8940766283556,preci,All,Mon
14.25_103.75,0.0,1.9365619036631845,2.281556459833883,2.452436433663044,6.08801446464266,2.854561700012474,1.8128046334984649,3.670440022955094,111.24515149734918,preci,All,Mon
14.25_104.25,0.0,2.0648837872481183,2.809098109145626,2.916360166330825,6.353116423932867,2.896368771723342,2.2161294602227692,5.277495994403559,116.87556645988002,preci,All,Mon
14.25_104.75,0.0,2.0240609696557694,2.419527985757245,2.3174146325005136,4.735539986840037,2.6588451099799424,1.5416943226769415,3.076569897633412,118.39956386624007,preci,All,Mon
14.25_105.25,0.0,2.117848271915467,3.4927189277922452,2.7428282291159363,4.546235131631537,2.668115373168011,1.7459686524888278,4.990994920059975,126.89362792193648,preci,All,Mon
14.25_105.75,0.0,2.2190484941882462,3.5598569975602024,2.4584358580478467,3.817162879152522,2.8802065343858216,1.7313179136413643,2.1856003231987997,161.89786760856052,preci,All,Mon
14.25_106.25,0.0,2.206242543207249,4.26148793118751,2.6505439655876333,4.071421732576626,2.953150653565602,2.0272468432293302,2.379872557185051,222.6619040837801,preci,All,Mon
14.25_106.75,0.0,2.745813926290812,4.385804804743196,3.343786511900647,4.467877654037558,3.4267129668096326,2.4064634330964507,3.5444802406572746,289.92485131037654,preci,All,Mon
14.25_107.25,0.0,2.7913726638736325,4.06131916670111,3.379645481910263,4.654379404163392,3.5586286273485017,2.4990938394684594,3.2243538676490453,280.79700740727935,preci,All,Mon
14.25_107.75,0.0,2.7342688866982985,3.983490355522627,2.8744676326826246,4.759591595357197,3.5431018064545077,2.177817575955717,3.0937965018567635,152.12591194714852,preci,All,Mon
14.25_108.25,0.0,1.9390763522680605,5.366073117959489,2.5778839035088894,5.05014760345123,3.298106537242279,2.0041292334816188,4.329667158509488,94.7745430546899,preci,All,Mon
14.75_101.75,0.0,1.7258372385298715,2.9855584619326625,2.1592715666610847,6.517791186370765,3.823204080280214,2.009164456592422,3.4983239375464934,123.58316221402787,preci,All,Mon
14.75_102.25,0.0,1.63410113427484,1.8168356548326337,1.69164580911969,5.4677548138495276,3.368718700070104,1.3697969554062106,2.2601012327919907,94.33170997148133,preci,All,Mon
14.75_102.75,0.0,1.6838790864188575,1.8665455786274432,1.913403830629556,4.749880564187467,2.9491256623465376,1.5142129803435855,2.5529665600270346,81.95664359020067,preci,All,Mon
14.75_103.25,0.0,1.779859632972986,1.970361097838388,2.0883743469541636,4.0581539874167545,2.793453600473925,1.5595540234105347,3.0615229800941965,82.81825996960625,preci,All,Mon
14.75_103.75,0.0,1.9012370764790343,2.051844958585557,2.283459826891865,3.6795252686853304,2.7745290963107028,1.5653327170707338,3.204716983163416,91.32109886191279,preci,All,Mon
14.75_104.25,0.0,2.129936787735685,2.3300540973145516,2.568970356609147,3.696268028557345,2.876988845388116,1.874651152253414,3.36185104398228,101.48329726763795,preci,All,Mon
14.75_104.75,0.0,2.08834576189019,2.473585196592356,2.4076964976606994,3.1903922424985116,2.7170267763053992,1.726197020901871,2.7462409748404375,112.55128668949793,preci,All,Mon
14.75_105.25,0.0,2.2868829977896836,3.057242620410792,2.503582919284158,3.343507236175837,2.7662582510369558,1.8737545620182685,2.6901180231145734,141.98585121608852,preci,All,Mon
14.75_105.75,0.0,3.0117272284217353,4.457439014096916,3.0171230395701927,4.2756937569168345,3.6026544798545914,2.0727852650774965,2.775933459750167,207.06572712307582,preci,All,Mon
14.75_106.25,0.0,2.6043645830843247,4.8059509622353485,3.003698597723401,4.4284660807922105,3.3176014223467454,1.9752161551298448,6.4767771064757085,268.5787633757539,preci,All,Mon
14.75_106.75,1.1920928955078125e-07,2.839436732688387,4.523182927578146,3.3795466763498307,4.528724428003162,3.738590548767775,2.3507480781324226,2.9950632688409122,261.60553787846385,preci,All,Mon
14.75_107.25,0.0,2.8853585615567017,4.381411103795784,3.273784161091563,4.607500265473339,3.911240065566024,2.5760024460773474,3.251888794410237,175.2266448367622,preci,All,Mon
14.75_107.75,0.0,2.704421496520226,5.2848929375102704,3.149206130186057,4.61163082949677,3.7735323181646088,2.1156138184006665,3.6948692738544895,100.37971053739929,preci,All,Mon
14.75_108.25,5.960464477539063e-08,1.9701289391435326,6.502907148531463,3.0961340285134877,5.864652501688769,3.4503816011273307,2.245804471698483,5.252322935278448,100.35041273444793,preci,All,Mon
15.25_101.75,0.0,1.5881474309860304,1.864103338393866,1.8231704977047767,4.768447397963325,3.6694205851887967,1.59064647222022,1.90417032473791,106.14777347607755,preci,All,Mon
15.25_102.25,0.0,1.5403279499773883,1.628249286166357,1.6890968240062612,3.7499607417726453,3.260693230683328,1.2837118090691755,1.930590476216109,79.43560614627175,preci,All,Mon
15.25_102.75,0.0,1.6096652250902082,1.6324044849185884,2.046990998004505,3.3585904228804617,2.882589633047781,1.4608519097278383,2.214769023673586,68.89239497035207,preci,All,Mon
15.25_103.25,0.0,1.7008125639362999,1.8729759650056357,2.323046058839786,3.3793947008467637,2.6796781900412587,1.5425008775394857,2.655387556253942,72.59859537367446,preci,All,Mon
15.25_103.75,0.0,1.7858418619483007,1.9195071204686815,2.4909125076685092,3.1818756248689466,2.532995410974981,1.6186070044753387,2.785718669526394,85.14120841232047,preci,All,Mon
15.25_104.25,0.0,1.8195656494611419,1.982545162585367,2.4929355475010113,3.2343191675659164,2.4919311218135047,1.7650777647028408,2.805067213457821,98.70954058663227,preci,All,Mon
15.25_104.75,0.0,1.9190042796870226,2.3535519891024266,2.3896412439190566,2.9726724421545447,2.4798873411135425,1.750533248210727,2.9175160467866377,116.1915192440602,preci,All,Mon
15.25_105.25,8.429369702178807e-08,2.09904383968136,2.9037669217139626,2.2372899894722433,3.010383132840693,2.5445078666838112,1.6800912061401387,2.7353440605223933,151.17288107842154,preci,All,Mon
15.25_105.75,8.429369702178807e-08,2.4353518336648983,3.736450812978362,2.7729517706269635,3.81050791931195,3.147916959526443,1.8300625959073393,2.7929392674869566,216.73385599314204,preci,All,Mon
15.25_106.25,0.0,3.126984941639404,6.857011746710009,4.7598792783111845,4.4388731883200805,3.935243039882719,2.9881619115275138,8.84978380078198,240.32765209146137,preci,All,Mon
15.25_106.75,1.1920928955078125e-07,2.6185757987125635,3.86682931280198,3.1112056384257434,3.9954167261967637,3.523272236765605,2.017208385728134,3.1200002753788416,166.99360912027524,preci,All,Mon
15.25_107.25,0.0,3.4296787400316773,4.178697041863735,4.545818739980592,4.445366721097199,4.363352173514263,3.911967925311776,3.546513880536502,98.1666469253285,preci,All,Mon
15.75_101.75,0.0,1.7617716505102294,2.317378015083946,2.286196326004047,4.074550542158925,3.213419392938665,1.809181739768372,2.2351136935758706,109.50213847822478,preci,All,Mon
15.75_102.25,0.0,1.6148005426944423,1.776117875416019,2.063017680632531,3.3290788923958727,3.0449912282663636,1.5408689077149136,2.1146689884387686,75.4149687375368,preci,All,Mon
15.75_102.75,0.0,1.5803716612652847,1.782950135168091,2.1422608022364185,2.9976008512056525,2.7709339725391033,1.55433603225442,2.293623564968495,64.17908411024766,preci,All,Mon
15.75_103.25,0.0,1.66106925969327,1.947730460424452,2.4551484389317184,3.040897989408154,2.516695216888724,1.6941199603662924,3.1491475818652517,74.06699490423098,preci,All,Mon
15.75_103.75,0.0,1.696765333085795,1.9813003474626036,2.475888911139311,2.9400307599728683,2.3049173139453383,1.7222402145333136,3.2084529434448297,89.0256986359072,preci,All,Mon
15.75_104.25,5.960464477539063e-08,1.6260498898853581,2.1267033118705636,2.343666949194662,2.8250115824533015,2.171976687361355,1.7624965938577704,3.134562653123406,97.54065697706231,preci,All,Mon
15.75_104.75,0.0,1.7085949155508153,2.496334165073835,2.3198564023413795,2.7269651733069935,2.3175933023217974,1.7668118181788348,3.684856584732548,106.37339592828637,preci,All,Mon
15.75_105.25,0.0,1.900705328998513,2.825320337421543,2.6376513661459318,2.852643572948459,2.5490829503014276,1.9195703621620746,3.473203622339431,137.87808853600123,preci,All,Mon
15.75_105.75,8.429369702178807e-08,2.1948875275691835,3.2728846088078147,2.7333391695392475,3.5698358266796704,3.0025895453502183,2.211288589692848,2.9934966331339963,190.92262073590697,preci,All,Mon
15.75_106.25,1.1920928955078125e-07,2.440593062763711,3.668283662128868,3.1444999193862793,3.6167653817583463,3.320028383683503,2.0249284760143467,3.103393906756131,183.05837564585207,preci,All,Mon
15.75_106.75,0.0,3.6279512151467523,4.061201168049491,4.359515074524992,4.685858396437658,4.612543509572322,3.600842459478383,4.2092750993693056,99.62112705816355,preci,All,Mon
16.25_101.75,4.2146848510894035e-08,1.991157067119644,3.51257819039527,2.6055210120051444,3.8552770632748987,3.1249429481918667,2.1393860931059505,3.75063126617785,103.46132207000166,preci,All,Mon
16.25_102.25,0.0,1.7485769448904729,1.8764210840452182,2.443213626499433,3.2718661007485457,2.9668812898043817,2.067191681462563,2.195798980171291,70.8460801155371,preci,All,Mon
16.25_102.75,0.0,1.5535810468067484,1.9544313187798565,2.168877826147984,2.9632866244250375,2.7263745315967336,1.599129889790143,2.1695839582499272,62.75450225960376,preci,All,Mon
16.25_103.25,0.0,1.5698894340198777,2.039026436322689,2.3253745626739635,3.0777832435001935,2.471554745727977,1.6877125848042325,2.76160195293014,74.92054456229516,preci,All,Mon
16.25_103.75,5.960464477539063e-08,1.6884917777528698,2.1031048971095805,2.4202265116348496,3.085784716599147,2.3285817960394724,1.7995053057254065,2.967443859024588,89.11726782463997,preci,All,Mon
16.25_104.25,0.0,1.608883684706925,2.57996326113439,2.661672176562023,2.89663964932224,2.3052565212610467,1.9961673353578107,3.735539413424637,90.1426004234232,preci,All,Mon
16.25_104.75,0.0,1.7402450258084856,2.8924598808276305,2.852805454662587,2.7679098902924366,2.6049386140421467,1.950973836315159,4.116528175015356,95.81586110869655,preci,All,Mon
16.25_105.25,0.0,1.9610051320506043,2.981871276212401,2.6813356757339726,2.8559916261094442,2.973873271821767,1.8029012478341493,3.5753819474323767,129.44527585242452,preci,All,Mon
16.25_105.75,0.0,1.9911700190084747,3.084031473974533,2.662563781367784,3.2967594626077763,3.014993004544702,1.9106942638836288,2.6539142694214366,163.11616402389822,preci,All,Mon
16.25_106.25,0.0,2.596866237531266,3.4926893007467363,3.0913474481941234,3.764030132574743,3.55491083925436,2.2596948768343017,3.052838285494683,117.51300188449267,preci,All,Mon
16.25_106.75,8.429369702178807e-08,3.209029566535554,4.332987179671269,4.359804632569883,4.8125788127865885,4.393508250889792,3.2015161677574437,4.884578467875219,83.03257416543518,preci,All,Mon
16.25_107.25,0.0,2.9030248428307543,5.351485518660541,4.248580194850555,5.05826504858435,4.108251433318345,3.182338073987417,4.839668829271989,111.72256386569569,preci,All,Mon
16.75_101.75,4.2146848510894035e-08,2.2521108973250974,2.701808681743802,2.9574310894982254,3.5057790867476295,3.066411713250818,2.9790555061305546,3.1307825253935437,86.29521603886118,preci,All,Mon
16.75_102.25,0.0,1.9381725987384952,2.048978627890925,2.3207410191206703,3.182065244388072,2.8498895611649924,1.8534868898286854,1.9162115730244125,65.07865033426494,preci,All,Mon
16.75_102.75,0.0,1.6681847166142276,2.1809893619255125,2.1518744045289746,2.997747327296534,2.587676165551592,1.5739189203788084,2.3732958096379337,61.83742036677961,preci,All,Mon
16.75_103.25,0.0,1.544114922582609,2.2080425934726056,2.232611665348411,3.3570684699486715,2.3465135443741376,1.6807416162440643,3.56967055916707,73.23456073094617,preci,All,Mon
16.75_103.75,0.0,1.5500768508444083,2.6645725390502917,2.756925504993906,3.5642465447053238,2.203447225736136,2.1193277585444226,4.276409272261888,82.93636810965585,preci,All,Mon
16.75_104.25,0.0,1.5786756297601,3.211988886260332,2.9924812993947323,3.114661964390026,2.3655769165546805,2.2063285014734895,5.056860337299293,86.10799025498613,preci,All,Mon
16.75_104.75,0.0,1.7610324964846957,2.8679454827624973,2.6973323128185798,2.6970561342559263,2.6050587271088284,2.0059207762221063,3.5809141450887285,100.68279222910263,preci,All,Mon
16.75_105.25,1.1920928955078125e-07,1.98745935655245,3.0795488744652983,2.851084756691051,2.8141019705943764,3.0778711441038835,2.145962428523915,3.495263188463188,134.47234291875986,preci,All,Mon
16.75_105.75,0.0,2.2251792257338536,3.294618001405086,3.0614472276851123,3.3609635782321834,3.3381342832737664,2.2050642817172923,2.8914042605399364,131.1269701055481,preci,All,Mon
16.75_106.25,0.0,2.4802332546432986,3.257651072757959,3.485470626867555,4.040133200172644,3.3740150636027155,2.349886249758483,3.5804656706676408,83.82216803092928,preci,All,Mon
17.25_101.75,0.0,2.447051159150004,2.2191400585453063,2.677960913705425,3.209928441426154,2.9123903010775347,2.6237589489145456,2.420889434581665,73.47187987907004,preci,All,Mon
17.25_102.25,0.0,1.9700555714222794,2.004002385418388,1.9050386495014333,2.8453611146932523,2.537603318745843,1.4124417409534198,1.868127972021126,60.61665732590416,preci,All,Mon
17.25_102.75,0.0,1.6751004784181944,2.362455557616922,2.208252126131759,2.6945779928224054,2.3792132740853176,1.7321413276841469,3.148601210156022,60.67559430825714,preci,All,Mon
17.25_103.25,5.960464477539063e-08,1.6328981203371198,2.52680357150981,2.349044996087795,2.9105646022203553,2.335381260146126,1.9585014808755519,3.661563861739234,69.56024316372462,preci,All,Mon
17.25_103.75,0.0,1.557838177952436,2.825248779970404,2.7753675736522787,2.8905083118649486,2.3587483025323084,2.493835677731047,4.695864210139515,78.58198435168906,preci,All,Mon
17.25_104.25,8.429369702178807e-08,1.6849525182589684,2.8728880861400095,2.85219121654881,2.7534777494367715,2.828595677954159,1.8226274550042194,3.309478103536641,91.60829349377902,preci,All,Mon
17.25_104.75,0.0,2.0586303581044008,3.6108128683376655,3.332089657064405,2.9931049764229463,3.3700254377058494,1.9787281062638262,2.7324748247146227,114.60440090754726,preci,All,Mon
17.25_105.25,0.0,2.6047725984985175,4.05534945353457,3.5191589132880905,3.582704775625548,3.863308210049507,2.1711610086650714,3.1841271449853132,119.51656074570306,preci,All,Mon
17.25_105.75,0.0,2.451248231299346,3.3913384288605752,3.4466398972398617,3.91043960270327,3.259979277171328,2.1089902440913852,3.105899837722527,88.30426711099764,preci,All,Mon
17.25_106.25,5.960464477539063e-08,1.8814259935021111,3.6550038525373454,3.5771804760566654,4.73000742304779,3.046449937437458,3.112806614463571,4.838603660409665,77.3105856172835,preci,All,Mon
17.75_101.25,0.0,3.212156136399113,2.2480398962570014,2.1699144811876883,2.874249793800518,2.6701720715044854,2.002541038409197,2.771600634530769,80.65904277273674,preci,All,Mon
17.75_101.75,0.0,2.456237347606585,1.9723177909991818,1.974989769278276,2.866092338414382,2.634619984063017,1.703363312696654,1.8268638076536283,68.26050364409966,preci,All,Mon
17.75_102.25,0.0,2.0966954377303084,2.358809793335721,2.3393939490934335,2.472200916349609,2.4179945165171732,1.9508688567006747,2.410773392298243,62.60936548139102,preci,All,Mon
17.75_102.75,0.0,1.8277348242263116,2.672305718030601,2.4468249194540967,2.4314156668381477,2.6746778285478188,1.990480564701342,2.5355980621040874,68.20689814959128,preci,All,Mon
17.75_103.25,0.0,1.6566587638065133,2.698011439583942,2.6058999528072757,2.4862327848286543,2.8317482930508695,2.0395371649092535,2.689068702571618,80.72982495222213,preci,All,Mon
17.75_103.75,0.0,1.7578753240377387,3.078104248634273,2.8565606579910927,2.6385303151185875,3.096494125109278,2.3389875018415003,2.6277500908127305,96.06725699838996,preci,All,Mon
17.75_104.25,0.0,2.706104628611208,4.713969005447102,3.912699828478644,3.478926998508651,4.317986452560482,2.527445387392767,3.4246388926701496,113.19436600882116,preci,All,Mon
17.75_104.75,0.0,3.5236878107876444,4.9233136149825505,4.577997813306338,4.381251478753383,5.040326432538511,2.56794161996558,3.7084354329270806,109.32841519980921,preci,All,Mon
17.75_105.25,0.0,2.954375307808514,4.220114182451825,4.214350550312139,3.7525253924699835,4.037696662665105,2.424487615416387,5.382289187162717,87.1402481818789,preci,All,Mon
18.25_101.25,0.0,3.3153667201250854,2.2270530375082838,2.48312272138601,2.54908789544265,2.7700896849196486,1.6602535770078009,2.3884842136848397,71.37057365734317,preci,All,Mon
18.25_101.75,5.960464477539063e-08,2.7860325826872314,2.2589045251105486,2.2591257361065495,2.2554089616084934,2.61381768127463,1.534377176817354,1.966703278200837,68.0876627192952,preci,All,Mon
18.25_102.25,8.429369702178807e-08,2.4002724233918906,3.4398865725400922,2.62596394793332,2.3996827193478167,2.695656137182712,1.8498314741237412,2.8951366440522013,72.96718319257613,preci,All,Mon
18.25_102.75,1.1920928955078125e-07,2.3318121066747266,3.506103764926927,3.1565588718134694,2.8623195722160997,3.2340903441316606,2.6059017669188136,2.986906752957292,86.23602754254924,preci,All,Mon
18.25_103.25,1.1920928955078125e-07,2.778435461503937,5.014834482510001,3.785942582514677,3.7361742705048173,4.157242243059227,2.779798549785475,3.6757586188570737,106.51175870120896,preci,All,Mon
18.25_103.75,0.0,3.6874306050322154,6.307737847537867,4.7442768575752154,4.733313712318632,5.247248527596006,3.254955529469907,5.362806825383105,115.25580242921633,preci,All,Mon
18.25_104.25,0.0,3.0522816292245993,4.842960092763282,4.289597640738438,3.9955899913775546,4.860668385126758,2.7960736219996223,3.232617249840228,105.1854424797898,preci,All,Mon
18.25_104.75,8.429369702178807e-08,3.0139704662340425,4.173902345953632,4.525365186948376,3.4333793858965618,4.148622054132624,2.9995257497601915,5.64751182913175,84.37649986546765,preci,All,Mon
18.25_105.25,0.0,2.0189506880191064,5.177141135076506,4.35765238735535,3.248519216602791,3.0546050412650985,4.261089527919172,6.572123186110062,82.90689228129298,preci,All,Mon
18.75_101.25,5.960464477539063e-08,3.558911442123673,5.155803791826587,5.002914303405973,2.4718892417832152,2.8732873869522857,4.50254812302969,6.3931019553277615,78.7862332979577,preci,All,Mon
