Coord,ERA-I,HIRHAM (EAS),HadRM3P (EAS),RegCM4-1 (WAS),RegCM4-4 (WAS),HadRM3P (WAS),RCA4 (WAS),CCLM (EAS),Var,Season,TScale
18.25_102.25,2.3033692002754678,-2.7281068742749666,-0.5941533237904617,-0.9578961355830651,-0.8605869672254798,-0.06487182660550217,-2.11882488360274,58.48316357959311,preci,All,Yr
18.25_102.75,1.4121594313372112,-1.9619280978149995,-0.09050332300972919,-1.1413820394273049,-1.588756812135383,0.4127115870236433,-0.933322261658563,67.65921868268973,preci,All,Yr
18.25_103.25,-0.4486941608357151,-4.074574387671169,-0.957287995021249,-2.2290635210506347,-2.850774513652868,0.06943677629583256,-1.3392732135095895,79.0766060943586,preci,All,Yr
18.25_103.75,-1.8048351256099946,-5.531281943698559,-2.9788326776296117,-3.268446224250014,-4.260726858917598,-2.1281871016985607,-4.282406338260273,87.48726875887795,preci,All,Yr
18.25_104.25,-1.7043651122978445,-3.9473815757670625,-1.5960886268952885,-2.3032421848434907,-3.951703034730214,-0.9742843466465154,-0.9695217032698631,80.9176692709179,preci,All,Yr
18.25_104.75,-0.5044974748168187,-0.6800679405996619,-0.004269995883405819,-1.2743842231551894,-3.1456960558681892,0.18594210336755213,3.8877965350223285,67.16606158354526,preci,All,Yr
18.25_105.25,0.6537300174218408,2.251384089469888,1.0166460865046367,0.05069215247116898,-1.7701968301406064,2.6586633772965107,4.647481996363288,58.222785531251965,preci,All,Yr
18.75_101.25,4.519529048317098,2.9404197782308623,3.684628629434844,0.13325251498930135,0.36618403666790034,3.23103340068985,5.2552427565499285,65.94851375768087,preci,All,Yr
18.75_101.75,4.087740600551928,-0.7862089331519966,0.5509172607750057,-0.23609039137992838,0.08749242655016976,0.7000311168016049,-1.6133187939747944,64.46633283288983,preci,All,Yr
18.75_102.25,2.222698890299233,-3.347797661616373,-2.381141236575338,-1.794965370845549,-1.3609237934839835,-1.4664833975671316,-2.269646118179452,70.23439819450161,preci,All,Yr
18.75_102.75,0.9705733310215452,-1.9898322346163981,-0.43701513851258067,-1.9117328459718401,-2.192685133407171,0.35673526496865193,0.0917910650547955,87.4109389297598,preci,All,Yr
18.75_103.25,0.6281080335903955,2.841447503701421,1.557719204311494,-1.6584405658032395,-2.056222216005904,1.334954241519529,1.9753767622199083,95.65412498950245,preci,All,Yr
18.75_103.75,-0.953622214195263,-4.534428478062974,-2.986037443609968,-2.79190295584304,-3.5443833122342117,-2.186930213194816,-3.3781108923894747,90.6155257447925,preci,All,Yr
18.75_104.25,-0.4944381242299771,-1.5102279822348035,0.7331311834065066,-1.21578018847778,-2.4529584393262214,0.007619165515948989,0.7654875868916533,69.89914599045031,preci,All,Yr
18.75_104.75,0.5583039528915057,1.6661114121123575,1.7667099548787046,0.3764133829715617,-1.8762073388086085,2.4868974192220437,2.900611778606712,58.905513302854565,preci,All,Yr
19.25_101.25,4.643437332788322,3.6925230591864975,1.2630367895257903,-0.11049640410546369,0.0003622312181161824,1.7233170545973346,6.447581290191121,71.24510053436592,preci,All,Yr
19.25_101.75,4.280989836586277,-0.6651796704355619,-0.5648404807568423,-0.2067186489314261,0.17682738109140494,-0.5040894971587109,-1.3616228080136987,72.38054108064242,preci,All,Yr
19.25_102.25,2.8081983472093746,0.138710683391833,0.5819495895493945,-1.2912336971190532,-1.1120665088029877,1.7668955746017194,1.4198349134073278,71.00978990703277,preci,All,Yr
19.25_102.75,2.0843202122179085,2.336361168971275,0.08811272222403055,-1.2250519931066477,-0.9906588590228682,0.5460026621240357,2.427961218752054,78.82976525832719,preci,All,Yr
19.25_103.25,1.8635044158664986,2.076102371678126,0.8739840531654572,-0.6841070239431131,-0.7655349023350435,1.1063955491701132,2.830714951958904,81.43640544487144,preci,All,Yr
19.25_99.75,4.824544288221023,-0.6758369245509539,-0.15866985874017114,-0.19685510329912748,0.392473643724657,-0.08029587700941754,-0.3184361672338125,66.99629801783709,preci,All,Yr
19.75_100.25,4.814646979399852,-1.4347404983751688,0.13273109380954096,-1.2016333549842226,-0.05428962745083776,0.3330110395005563,-0.43116241141844425,62.469563672796795,preci,All,Yr
19.75_100.75,4.922440551424145,-0.3835521616206754,0.8352518674689073,-0.7626240553693457,-0.004438665596798064,1.028592511541134,0.7881464010821915,65.33874856463913,preci,All,Yr
19.75_101.25,4.780315115847734,1.2500029140822446,0.6180845619327446,-0.500649723648164,-0.10114439121681751,1.2868070432245495,1.6357746418269707,69.01995558752418,preci,All,Yr
19.75_101.75,3.9888985972675677,-0.8256263796300827,-0.5807245585408576,-0.7020414699868296,-0.10992680208258587,-0.5358901993769496,-0.9667779211876714,65.19429458038373,preci,All,Yr
19.75_102.25,3.192612787361153,0.18003042617540155,1.3723353195130774,-1.1867541231037744,-0.6574487936060875,1.6866913338097027,0.15869744141095898,59.33390062706695,preci,All,Yr
19.75_102.75,2.0288706897447324,-1.2065061808706374,-0.8288393867246653,-1.1782606533590836,-1.0911402180673806,-0.7975174382355446,0.023057134525956258,56.85741426587413,preci,All,Yr
19.75_103.25,1.431648191162896,-1.0644374665799516,-0.9635849818969908,-0.9824390928865299,-1.0812132419002423,-1.4070631848952222,-1.01121016309589,57.83293811296246,preci,All,Yr
19.75_99.25,4.545562864243178,-0.5712561265802576,-0.2606949098088982,0.1514936054605045,0.4644992184178527,0.0110379431468981,-0.17476445763424664,73.73542663626782,preci,All,Yr
19.75_99.75,4.295024227515745,-1.8919220017285663,-1.1219438473905117,-1.363677382866941,-0.2509374605408723,-0.9320012609497337,-1.6296166282039728,67.74587068649421,preci,All,Yr
20.25_100.25,4.037472005203135,-2.6786372148094264,-1.178738598622365,-1.8303990116909135,-0.7728313267297668,-1.065240443448998,-2.6156440304463655,65.39955562656688,preci,All,Yr
20.25_100.75,4.380278686926274,-1.2464958327241924,-0.4809753212186534,-1.6126713183476562,-0.6503776440505007,0.5150209988282906,-0.22199006215342476,62.31779460142957,preci,All,Yr
20.25_101.25,4.765081851096019,-0.5707092263697986,0.2251050736352238,-1.087253631918676,-0.662813485623863,0.28651315321722715,0.2630487293424657,62.59670307437689,preci,All,Yr
20.25_101.75,4.095488896838465,0.08249864944937046,0.17332084721094532,-1.2537536854343592,-0.5978177176910691,0.25372946864227486,0.025812840767123202,58.69945544797383,preci,All,Yr
20.25_102.25,3.443196403804996,-1.4654545209636531,-0.6458102629867835,-1.6699423707409164,-0.8080423881849197,-0.2002609263685906,-1.4924478910410959,47.16776750193114,preci,All,Yr
20.25_102.75,2.228961395199673,-1.6994166333653458,-0.42827741275654807,-1.6355853636150315,-1.1290518214341005,-0.31249562047530066,-1.6871785906031507,45.89333992440599,preci,All,Yr
20.25_103.25,1.5955248759075964,-1.3373419204451515,-0.7073713497763614,-1.261303754688019,-1.1026564471729534,0.25911612400029393,-0.0017313251866122314,51.48900069581225,preci,All,Yr
20.25_99.25,4.021752874257656,0.07662330542743057,0.6175250203540543,-0.04477764105091775,0.16808782842462078,0.7922954567596956,0.6700374227104946,71.14412643796132,preci,All,Yr
20.25_99.75,4.056287608493771,-1.8882102792577948,-1.1531208789171183,-1.5878744407277745,-0.5970867775752742,-0.3554243920094291,-1.4894027885253687,69.3408410548611,preci,All,Yr
20.75_100.25,4.069712048516875,-1.8169638077382932,-0.41156832301459234,-1.5309984732615671,-0.4577583142624395,-0.3874477848229123,-2.1522403685178078,72.3470913496675,preci,All,Yr
20.75_100.75,4.233291492359749,-1.5344628989124949,0.15672817718716026,-1.669220522856118,-0.5969319499427028,1.1023061535454202,0.2389437992726029,58.77699898889745,preci,All,Yr
20.75_101.25,4.34656552732523,-0.28544390776706874,0.3121412971005697,-1.5241754992482497,-0.9460766989893288,1.0683108153175942,1.0374327840438355,53.3950452798866,preci,All,Yr
20.75_101.75,3.9707097337886172,-0.5519203078177577,-0.7188355261260275,-1.4266363071397312,-1.0766092235420295,0.12032810728365351,-0.33211475342399677,55.433217310117485,preci,All,Yr
20.75_102.25,3.4298207450270985,-1.2116205729643175,0.6563768442496007,-1.5039798470146744,-1.1334966430644657,-0.12839947536095364,-1.1167464140560108,49.29791946443417,preci,All,Yr
20.75_102.75,2.8025966196326153,-1.5694908813314443,-0.3061712655768176,-1.3762531128335191,-1.260320377001498,-0.5224850379990906,-1.2348051828320548,43.60728253093692,preci,All,Yr
20.75_103.25,2.129765197689439,-0.48976654907323436,0.9842839075838776,-1.3987365450349796,-1.4515620388126858,0.762324050877786,0.7198479615712323,44.90041536776974,preci,All,Yr
20.75_99.75,4.235795907480158,-0.49498438098861985,-0.0872214347792204,-0.9466281201728382,-0.2638595089054263,1.911924790596088,0.7980156633404072,73.33261397914788,preci,All,Yr
21.25_100.25,4.325841477124552,-0.8099181376917284,-1.4795631753543035,-1.2013174105158513,0.07435592889354514,-0.6341888499233808,-1.1280732340458868,69.23290890550984,preci,All,Yr
21.25_100.75,4.004647887254325,-1.136036896549263,0.9214664307924718,-1.5001422048358357,-0.29459986243332525,1.1156724177408537,-0.7232334916465752,54.593287970671525,preci,All,Yr
21.25_101.25,3.709864413560831,-0.7947539914684367,0.06699459933214702,-1.629633044376537,-0.95892942039005,0.8203301977005095,0.42374630250704715,51.4854908369724,preci,All,Yr
21.25_101.75,3.4628524695690537,0.5370388735863603,-0.06315735827472535,-1.378987368783206,-1.232924420379053,0.19902909733887553,0.4874698201186731,50.24426217439348,preci,All,Yr
21.25_102.25,3.1860150447102287,-1.1614108785122665,0.5680521999898138,-1.4255828305563947,-1.30390865325198,0.7688423905534936,-0.6177599433527075,49.91180701754459,preci,All,Yr
21.25_102.75,2.588033498865402,-1.74877760168309,-0.09948227544759747,-1.5149742155901715,-1.679630399625255,0.19690078130630972,-0.9928216368356164,47.30559219773367,preci,All,Yr
21.25_99.75,4.133443926713735,0.6502070788945771,2.2507916515900073,-0.5990755878219063,0.1745992848380289,2.341048771416245,1.2804014699424875,71.84057410395302,preci,All,Yr
21.75_100.25,3.37303233454616,0.7400260540288139,0.4280650729780089,-1.0902082400228983,-0.08238444986372762,0.6090172338788407,0.012432275624657763,60.804310325999346,preci,All,Yr
21.75_100.75,3.5529011109772277,-0.8958114028232327,0.8687581220615668,-1.1362104262279569,-0.05545559695423585,0.9715397999437971,-1.1301901429390295,52.70561175791166,preci,All,Yr
21.75_101.25,3.3627831674386988,-1.447695135980819,-0.48214986280934036,-1.177837024598135,-0.29236270802246156,-0.4545546438791319,-0.9118517906136983,46.97582067700421,preci,All,Yr
21.75_101.75,2.961894768433638,0.17557735289292942,0.38197887078286286,-1.5390534822847057,-1.0941101856495792,0.7007948065831138,0.6489866825998694,47.43508174774844,preci,All,Yr
21.75_102.25,2.7937910066895824,-1.5063010057752868,-0.47577092234698526,-1.86800613841883,-1.5199554391362107,-0.3077008349757757,-1.1401905182591139,49.570327091555676,preci,All,Yr
21.75_99.25,3.370678982020099,1.2903299643904609,3.508841032703107,-0.4772760762797592,0.1599666230453718,2.2754270570647246,1.8259648004291678,56.970988243502504,preci,All,Yr
21.75_99.75,3.2820504179437373,-0.3269067635177558,0.17417566070555734,-0.5318314874038732,0.1780011390014864,0.09239604105308508,-0.7631160008223032,61.81175215261101,preci,All,Yr
22.25_100.25,2.503478513771494,-0.28335101585199984,1.5856247127744671,-1.2110425589254603,-0.46199347144830627,2.3390577914667796,-0.3406845618410961,51.43038395508178,preci,All,Yr
22.25_100.75,2.704476627667775,-1.554670263034187,-0.44223626155784945,-1.1606734975975928,-0.20001697714789635,0.18443331056547452,-1.60891914970137,50.45928996877182,preci,All,Yr
22.25_101.25,2.6902177152234836,-1.4586541483121338,0.21038153981479368,-1.371966232938085,-0.6012710202772606,-0.3483618228912535,-1.242376262291553,49.528439756202445,preci,All,Yr
22.25_101.75,2.2541472739618635,-1.8616708069754455,0.14130053523252606,-2.061634091210027,-1.4238330521599178,0.2265410178405851,-1.4626384741684928,49.92840826539369,preci,All,Yr
22.25_102.25,2.0674341939559797,-2.6788886403183785,-0.9860020103772704,-2.3124973168571694,-1.8070714357187512,-1.5497913989250423,-2.2748275549281605,49.84158079346024,preci,All,Yr
22.25_99.75,2.5055935596438923,-0.5729643327821361,0.7653987501764836,-0.904064791060528,-0.2243519374268903,-0.7948668554239948,-0.9392978929416649,50.158927352219195,preci,All,Yr
22.75_100.25,1.5793307223397173,-0.4740096224259722,0.06813850814830325,-1.6454849914567102,-0.6467280546415546,-0.4045379084217502,-1.5349467645359807,48.27519098888303,preci,All,Yr
22.75_100.75,1.5535695385557233,-1.4059365880081747,-0.46049867880128725,-1.6668883660346268,-0.7611769351575339,-1.1669744736912402,-1.317424717551127,47.05713132089427,preci,All,Yr
22.75_101.25,1.4397935766148326,-0.542503203672549,2.4641896237681777,-1.68181983405555,-1.1614890826328765,4.364752566844862,-0.09561948891198813,51.81487753020799,preci,All,Yr
22.75_99.75,1.9589731911023953,0.6790239805562155,0.12420231867123555,-1.3035190479861856,-0.5103630505886303,0.735107772513433,-0.2073203400480388,48.94428443829607,preci,All,Yr
23.25_100.25,1.3755870582751968,-0.8008617360373484,-0.5071377150684528,-1.3496785646523022,-0.15962747756849383,-0.41231996094694634,-1.5465911874199754,52.59415455798606,preci,All,Yr
23.25_100.75,1.4543308448498853,-0.9141378770100601,0.16087008810109493,-1.3333533152117707,-0.19751814013430247,0.9615434887547072,-1.019102323019126,51.59597477424852,preci,All,Yr
23.25_99.25,2.2112368267131512,-0.34300652970132606,-0.04170560471226192,-0.743976901383919,0.08412291706995867,-0.40838856988142,-0.5038220724332876,60.98157237853602,preci,All,Yr
23.25_99.75,1.822208002194651,0.871810011805523,0.1829935286262443,-1.0965484129868461,-0.18509335568589047,-0.0383487725301348,-0.31996105379987627,58.1859074692849,preci,All,Yr
23.75_100.25,1.4862331867291192,1.3374922797466022,0.3147112355745312,-0.9648554264438702,0.2157446482868497,0.7247071123424855,-0.33231716150569635,63.14000580511396,preci,All,Yr
23.75_100.75,1.5332347173182523,-0.39271845050487286,0.2980783167033836,-0.9260339941317769,0.3118001770958192,0.5450192219072978,-0.5669997150629611,58.68013256265644,preci,All,Yr
24.25_100.25,1.434145478048649,0.4741681379513325,-0.28796762673889575,-0.8505704010743748,0.33003954244320277,-0.22256306460516617,-0.09984160895611582,69.33419575431671,preci,All,Yr
24.25_100.75,1.3836038261974366,0.14441208728190658,-0.6379085356954264,-0.9930116839487444,0.30813638187776604,-0.2173233655441329,-0.7469043093301371,70.19028617135545,preci,All,Yr
24.25_99.75,1.6453529686607076,0.18299249743293333,0.8436683138159335,-0.703721166610291,0.4475680420160608,2.0163167860273807,-0.10002267231029305,59.650110433775325,preci,All,Yr
24.75_100.25,1.1465412242009314,0.4137673067192511,0.6135403864340427,-0.4224336614008002,0.6776719378264386,0.29126724312927554,-0.3075035594592297,60.027315702866375,preci,All,Yr
24.75_99.75,1.4407457070802876,0.08669842290963192,1.5125254428736692,-0.2713470810790102,0.8578066098041046,1.3117144912470604,-0.282418166528011,55.830751225000895,preci,All,Yr
25.25_99.75,1.2589891193498441,0.3906471639785971,0.9141986803451854,-0.011290219733780305,0.9766859373566512,1.1649767478979531,-0.39279890849866006,62.3879691103805,preci,All,Yr
25.75_100.25,0.29361738206128263,0.7970879648877105,1.0538730974885608,-0.7130192932032705,0.43902491415775025,0.39983421534762886,-0.5071177676501611,65.23224513084698,preci,All,Yr
25.75_99.25,2.0031271184095045,2.123500655101682,2.163495109899581,-0.2459274772757728,1.2458203834834325,1.7087446076186241,-0.29142507413798846,96.81058291433467,preci,All,Yr
25.75_99.75,0.8165545472072502,1.2893894513825908,2.766459959345174,-0.44770317154769,0.7749254898459901,1.41977247851378,-0.38524689050830907,75.63069231234886,preci,All,Yr
26.25_99.25,2.13984322434615,4.232453773320457,2.397503527865462,-0.5210828269924108,1.5482090423404384,2.496664107889916,0.3806598431246573,113.473765462785,preci,All,Yr
26.25_99.75,0.6406381953790286,2.333409743571889,2.6653719885972604,-0.7120874834224412,0.9577580225055584,1.877068072127977,0.1448989449413698,88.99531929548817,preci,All,Yr
26.75_99.25,2.237918471227239,4.5554804243013995,5.204700231677214,0.06408326257166741,1.8398110348433951,5.3209908243915836,0.26369607306246734,121.90246951804004,preci,All,Yr
27.25_99.25,2.495863000487895,4.576535671391804,3.054886531652766,0.3465821819832411,2.1726174860846186,3.845336371841925,-0.38196334000137,129.35953383282705,preci,All,Yr
27.75_98.75,1.4982042023441267,7.543235207686315,6.1853858910520545,0.294669597329849,2.268049811357534,7.090175995876712,-0.19397086454520562,137.45997521319072,preci,All,Yr
28.25_98.75,1.6709860562069467,11.135762366149331,3.129436208630552,0.7820504322013206,2.311695118875365,4.02174332311073,1.9161641796519948,109.56536927350542,preci,All,Yr
28.75_98.75,1.8685620902703386,5.52043389058833,0.9535617994537904,0.15686228664430724,2.629920208710237,0.7995999989787492,0.8032247261277079,94.26002812398941,preci,All,Yr
29.25_98.25,1.3925072516264239,4.471006383620036,0.49269169294760673,-0.16626724751665456,1.7211099209764802,2.044289326593681,0.5165907620934244,61.53257243449909,preci,All,Yr
29.75_98.25,1.4405411617341322,3.315240331586346,0.5027216101320252,-0.25618733395686466,1.2769673989568329,0.16488293337964421,0.8033811649312329,46.92848680634819,preci,All,Yr
30.25_97.75,1.1808561991228668,3.9259359786527774,1.526775446877917,-0.0805681545839041,0.6198203653724763,2.7871412368146173,1.207393590479452,52.545195813833246,preci,All,Yr
30.25_98.25,1.2001269846041147,2.81953162383702,2.249091370148834,0.20202077162630971,0.5747286476250879,2.2284172679358054,0.5898937482616439,45.83825243441456,preci,All,Yr
30.75_97.25,1.1757601803219813,1.1319588355192733,2.266161582504237,-0.11848173295189424,0.256981059954691,1.9778060342541233,0.31154475712328755,57.706733369742096,preci,All,Yr
30.75_97.75,1.2139155315829797,1.9560293270970277,1.819836446595995,-0.023534819706206966,0.1875099194417411,0.787220967038005,0.3940052317123288,65.03182268273474,preci,All,Yr
31.25_96.25,1.207220234816156,1.3730966069925612,1.930770488781452,-0.2775921852257236,-0.16355324842032193,1.673590569252466,0.06417130193561638,57.035156147581745,preci,All,Yr
31.25_96.75,0.9838578960535667,0.5023331249685506,1.5875958993230534,-0.3570884879175955,-0.15518109587640816,1.441972936454052,-0.038118727579178,48.75714572682513,preci,All,Yr
31.25_97.25,1.150312961837303,0.5018461014082315,2.2242757408880824,-0.2830027763534456,-0.1019381774520548,2.2001944316191357,-0.0963034054323676,52.467596267401916,preci,All,Yr
31.75_95.75,1.3451470256077456,1.5537621783914894,2.5890120596848494,0.07514982577573603,-0.3268767438495711,4.115585083017809,0.9511816485755182,65.65796946679079,preci,All,Yr
31.75_96.25,1.1764600087865156,1.1635480155584284,1.9489565933096369,-0.0042916594301705135,-0.3361516189054383,2.2748859273223285,0.4666466623907104,58.363005978299725,preci,All,Yr
31.75_96.75,0.9891762818079503,0.4294095270243169,0.9189019784193436,0.03939893807222594,-0.32880805925385526,0.9667983816976026,-0.18309886509863016,48.92249913585734,preci,All,Yr
31.75_97.25,1.217780976296804,0.8009917679428196,1.2061256329810015,0.10031676815214385,-0.34119942221683486,1.4175524565218085,-0.02306615892931496,48.50899393753785,preci,All,Yr
31.75_97.75,1.2706654893555127,1.6989735688169374,2.452661307896051,-0.01939115484859566,-0.34009528480462636,2.2515104977804383,0.2791509245356165,57.715160796775315,preci,All,Yr
32.25_94.75,1.5580002604285252,0.47440846832868355,1.137907340501946,0.31612481577858587,-0.48935290561724665,1.8138600416253596,0.353666164909863,65.9721667654461,preci,All,Yr
32.25_95.25,1.5725181451152337,0.9102808928540193,1.1230294133311505,0.3014415165817743,-0.49333582677304955,-0.059832705836198485,0.21366197745890403,68.50373362593079,preci,All,Yr
32.25_95.75,1.3632340994635104,0.6006260749900836,0.6876890403445817,0.3023003864124524,-0.5073128958537877,0.22940237993586543,-0.023619502473912757,62.96501825007473,preci,All,Yr
32.25_96.25,1.2947883122118462,0.27875086828014484,1.6651118008652896,0.1237325844262932,-0.4853810634004191,0.8322135083015069,-0.15188832554349507,54.017406690409494,preci,All,Yr
32.25_96.75,1.2764490742806023,0.6737328825838893,1.9040859921434425,0.2641049310617476,-0.3807820340279796,1.8298687015372606,-0.027849376860684893,50.97807788057951,preci,All,Yr
32.25_97.25,1.380232071179158,1.5352565951740225,2.547546485934727,0.4742999915758481,-0.38381061295862706,2.4698657446339727,0.29241928556861374,53.98402095802601,preci,All,Yr
32.25_97.75,1.3294151779572694,0.9139684748809181,1.4730686243841236,0.3278998122898792,-0.4120933241804229,1.712997093119043,0.16197296206438372,60.351150233419446,preci,All,Yr
32.75_94.75,1.5347551866380937,0.4194919360027879,0.273447680509454,0.09731842708627625,-0.37975381427755683,0.4525163929823287,-0.02011866374561644,69.60344555690665,preci,All,Yr
32.75_95.25,1.5695021471858155,-0.10169427479163384,1.4749285819925686,0.16465495687962162,-0.40907972557446803,1.8544782584521857,-0.31056227060079333,69.2642314749057,preci,All,Yr
32.75_95.75,1.4528714466580772,0.1409586729178729,3.048638641657808,0.23346137836273007,-0.41969013378692266,4.055787292679167,-0.1387296012054796,64.68386708944587,preci,All,Yr
32.75_96.25,1.3877534179348527,0.27898572203123306,2.6038001068290324,0.20457766950112788,-0.3998706699423728,2.056166682121577,-0.11603714585342473,61.40224636576317,preci,All,Yr
32.75_96.75,1.325440180395508,0.8798575809000433,4.444218880966302,0.181647903150694,-0.388428865920765,3.5691922361903017,0.12105374453415318,58.90531902495704,preci,All,Yr
33.25_94.25,1.255235300424005,0.1549851758722368,1.2552761324515203,0.027239877965540504,-0.22684368990051362,1.1124450899843015,-0.15628772308222916,63.78965816233537,preci,All,Yr
33.25_94.75,1.3246105728261672,-0.05720253976831757,1.1376606243446712,0.2040107095010314,-0.22037095907253623,1.5791928911512327,-0.182271059347481,68.24367364466909,preci,All,Yr
33.25_95.25,1.4114508765474914,0.5847705198726387,2.918068723121918,0.4013905075082431,-0.2816744056996585,2.8317168027397264,-0.05590797822677607,70.86247275667586,preci,All,Yr
33.25_95.75,1.4367361597878876,1.246149998579062,3.9974686721205615,0.38532656983125246,-0.2607854745928956,6.540283300712328,0.34442800709568844,68.85888649855752,preci,All,Yr
9.25_105.25,0.3502119788193818,-2.682274989191736,0.1601083702035937,2.8549114204966477,-0.1019663359342462,-0.7817201411233479,0.370397270001535,98.21947742668493,preci,All,Yr
9.25_105.75,1.0991173054786851,-1.1558323538410828,-0.3337622099224995,4.923800526247534,-0.26805961540372625,0.19479715717202506,-0.1924224311263667,100.34926956724921,preci,All,Yr
9.75_105.25,0.6189240056480672,-1.158366591585284,-0.055479758511903565,7.37541043454906,0.30594265732876735,-0.0033980909869453235,1.2175260989642713,111.03434614520629,preci,All,Yr
9.75_105.75,1.2468836751318082,-1.7758955920310957,0.3627297788855106,7.850295518884458,0.1128257820417895,0.09922650396101274,1.7137277259629762,98.7821429055971,preci,All,Yr
9.75_106.25,1.3508586844678732,-1.3228722945469678,0.7165553760373382,6.607848276091437,0.2684848107842748,0.35033182762053783,0.6482612789760647,98.0186550228266,preci,All,Yr
10.25_104.75,3.3343599999999998,-0.5968564999999999,3.5010400000000006,5.7583899999999995,1.956671,3.8605250000000004,-0.341356,112.95838499999999,preci,JJASO,Day
10.25_105.25,3.1624049999999997,-0.888255,2.4799499999999997,2.4767900000000003,0.28485500000000047,2.47278,2.3023149999999997,97.61802,preci,JJASO,Day
10.25_105.75,3.20706,-1.7526700000000002,1.8981849999999993,2.7702810000000007,0.16913500000000048,1.6865299999999999,3.2652900000000002,84.51504,preci,JJASO,Day
10.25_106.25,3.43961,-1.9001439999999408,1.9395150000000003,2.40583285,0.53051125,2.2350849999999998,2.74142,88.67380849999999,preci,JJASO,Day
10.25_106.75,3.400365,-0.19103899999999988,-0.8205449999999999,2.2643999999999997,-0.09563750000000004,1.237285,1.62832,113.919975,preci,JJASO,Day
10.75_104.75,3.9535735,-1.1885295,2.94832,5.2634658000000005,2.28316,3.4703649999999997,0.07160869999999997,72.635895,preci,JJASO,Day
10.75_105.25,3.496325,-0.6983924999999427,3.002515,5.2293,0.87718655,3.1329400000000005,3.963568,68.65519,preci,JJASO,Day
10.75_105.75,2.99510115,-1.0836397500000001,2.12934,3.2976946499999995,0.46254149999999994,1.9168600000000002,3.4060700000000006,79.454765,preci,JJASO,Day
11.25_104.25,3.983575,-0.5289684999999411,1.5339750000000003,10.268972999999999,1.5647450000000005,3.0115600000000002,-0.4827669999999997,50.073605,preci,JJASO,Day
11.25_104.75,3.2804694999999997,-1.1159789999999412,1.1692500000000003,6.5490775,1.6433169499999998,2.3138945,1.5576049999999997,38.580389999999994,preci,JJASO,Day
11.25_105.25,3.023185,-0.45590949999999997,2.4392449999999997,6.646745,1.5558275,2.730092,5.4579825,44.631,preci,JJASO,Day
11.75_104.25,3.131165,-0.53042845,-0.52465,8.76153,1.688265,0.28875534999999997,-0.13022899999999998,22.321399,preci,JJASO,Day
11.75_104.75,2.6089640000000003,-0.9618895,0.4691999999999996,5.2020245,1.91668,0.990597,2.8714699999999995,16.7491365,preci,JJASO,Day
11.75_105.25,2.7879950000000004,-0.059702699999999956,2.1593065,6.725775,1.6971349999999998,2.8424799999999997,5.960248,31.388070000000003,preci,JJASO,Day
12.25_103.25,2.810823,5.826007,1.0710149999999998,18.156914999999998,0.0007283400000000001,3.1935000000000002,1.415985,90.39333199999999,preci,JJASO,Day
12.25_103.75,2.7793445,0.810513,-0.6419699999999997,11.713370000000001,0.7248800000000002,-0.02332500000000004,-0.6190775,30.4105037,preci,JJASO,Day
12.25_104.25,1.5526500000000003,-0.9013399999999996,0.15729999999999997,7.0595300000000005,0.496325,1.3426209999999996,1.6472000000000002,14.05853505,preci,JJASO,Day
12.25_104.75,1.63795,-0.8153707499999999,1.0488584999999997,4.487373,0.7594379999999998,2.04998,3.3251,16.310345,preci,JJASO,Day
12.25_105.25,2.237978,0.08337649999999998,2.42305,7.944979999999999,0.9736899999999999,3.0760450000000006,5.730180000000001,37.836259999999996,preci,JJASO,Day
12.25_105.75,2.8179100000000004,-0.106376625,2.1444149999999995,9.922925000000001,0.98241,3.0339449999999997,6.327344999999999,86.692905,preci,JJASO,Day
12.25_106.25,2.9384,-0.8492500000000001,2.4854100000000003,8.732033500000002,1.0947004999999992,3.462708,5.5495220000000005,175.22153893499998,preci,JJASO,Day
12.25_106.75,2.1827134999999998,-0.8332050000000001,1.83631,8.37969,0.36455499999999963,1.3368300000000004,3.7004600000000005,294.857105,preci,JJASO,Day
12.25_107.25,0.4516499999999999,3.897990000000001,5.540525000000001,7.4031145,-1.241625,2.7546635000000004,8.315535,377.05415500000004,preci,JJASO,Day
12.25_107.75,0.21398499999999987,1.36619,-0.13661499999999993,6.04214,-1.2301225,-0.23208750000000067,-0.5527399999999999,179.89267999999998,preci,JJASO,Day
12.25_108.25,0.8553950000000019,5.780705,-0.8996584999999997,7.2743199999999995,-0.6635050000000001,-1.1758450000000003,3.0073350000000003,33.880465,preci,JJASO,Day
12.75_102.75,3.0697899999999994,-0.09309384999994175,2.416174999999999,15.52918,0.23708400000000007,4.0428049999999995,-0.66065,108.3145155,preci,JJASO,Day
12.75_103.25,2.39323,-0.3781119999999999,-0.000964449999999277,10.992070000000002,0.9278740000000001,0.0,-1.0422799999999999,55.40573500000001,preci,JJASO,Day
12.75_103.75,1.6382349999999999,-1.2492399999999995,-0.2807479999912599,6.28599,0.4110900000000004,0.20896149999999997,-0.0901785,30.3182705,preci,JJASO,Day
12.75_104.25,1.2051060000000002,-1.4066825000000003,0.3151999999999999,5.27891,0.8319199999999999,1.0980180000000002,1.00371,25.396475000000002,preci,JJASO,Day
12.75_104.75,2.1583449999999997,-0.741285,1.847025,5.262535,0.07071750000000016,2.5514,3.02626,38.630904,preci,JJASO,Day
