Coord,APHRO,ERA-I,HIRHAM (EAS),HadRM3P (EAS),RegCM4-1 (WAS),RegCM4-4 (WAS),HadRM3P (WAS),RCA4 (WAS),CCLM (EAS),Var,Season,TScale
14.25_103.75,1.0,0.7970447375302966,0.6500096959812569,0.5969602010342069,0.622168587322996,,0.6789639806988179,0.6751636835530598,0.6692222790465886,temp,All,Day
14.25_104.25,1.0,0.7788845749585234,0.6361380551517292,0.5914570152815515,0.6079957865858958,,0.6686414404626944,0.675382198120785,0.6644289179423684,temp,All,Day
14.25_104.75,1.0,0.7559829291899907,0.6062333034787978,0.5854695002832608,0.5834754919159809,,0.6727529726965652,0.6551702149761337,0.6400515478439085,temp,All,Day
14.25_105.25,0.9999999999999999,0.7326794316723857,0.57243838363828,0.5702703187173674,0.5434427994211999,,0.6712217449096681,0.6326857258205022,0.6114212051454219,temp,All,Day
14.25_105.75,1.0,0.7063096772704827,0.5603896159805999,0.5661359156984271,0.5227731834357725,,0.6584009447278015,0.6328315389024158,0.604870657939742,temp,All,Day
14.25_106.25,1.0,0.6869976848733217,0.5604241597448244,0.528121606416871,0.5011946912831386,,0.6134139622915702,0.6389995311736506,0.6043514380442061,temp,All,Day
14.25_106.75,1.0,0.853825978783319,0.718265640741586,0.6250302430927934,0.6078267716316109,,0.738350314586601,0.8064260925530943,0.7559414707457779,temp,All,Day
14.25_107.25,1.0,0.8670875364859584,0.7490912593034501,0.6273605002432452,0.6470365992345658,,0.7294485862812102,0.8255236453749153,0.7728705736415055,temp,All,Day
14.25_107.75,1.0,0.8718070599259126,0.7653100511504264,0.7058708776353919,0.6888606155793828,,0.782131142199376,0.84107802620507,0.78700364795429,temp,All,Day
14.25_108.25,1.0,0.9174642710695572,0.8109019470774023,0.786575749109012,0.7545860018316163,,0.853048713398977,0.8671168145963477,0.8128770586081766,temp,All,Day
14.75_101.75,1.0,0.8060091660158654,0.6708603804839752,0.6057043750742422,0.6226567420341311,,0.661597209016055,0.6793339558852932,0.6482506414054009,temp,All,Day
14.75_102.25,1.0,0.8171333510085003,0.6807148670434217,0.6460521367228129,0.6392061514434428,,0.7033294246819187,0.6878859297892896,0.6692228689036234,temp,All,Day
14.75_102.75,1.0,0.820955231468636,0.6816624169687764,0.6453878683141001,0.6482127879368572,,0.7098834421046325,0.6850816517732945,0.6782187595303875,temp,All,Day
14.75_103.25,1.0,0.8224026064503749,0.6776281751371652,0.6319927704094297,0.6483910329907769,,0.703877873142925,0.6819197236481298,0.6807145512548131,temp,All,Day
14.75_103.75,1.0,0.8183320678417767,0.6729438121279252,0.6193724165901926,0.6447703493874555,,0.6965602214432856,0.6843715366038836,0.6832661533639891,temp,All,Day
14.75_104.25,0.9999999999999999,0.8037247362494999,0.6592661457950503,0.6136372088691331,0.63376933565546,,0.6931327702100745,0.6848427539763529,0.6787586386183602,temp,All,Day
14.75_104.75,1.0,0.7823903154149003,0.6272544411110998,0.6071339174139256,0.6032992316578589,,0.6977264269199437,0.6705065160231424,0.6549023564488453,temp,All,Day
14.75_105.25,0.9999999999999999,0.7437642184346425,0.5725676905870293,0.5893607739275628,0.5518485227885847,,0.6908767666306309,0.646569169777568,0.610833312486184,temp,All,Day
14.75_105.75,0.9999999999999999,0.7138961561169492,0.5524237027396042,0.5688523425661954,0.5139706494904961,,0.6662149894530949,0.6353236813790303,0.5970971398497924,temp,All,Day
14.75_106.25,1.0,0.8552211388708448,0.6841237014342343,0.6549348576122144,0.6003593165681231,,0.7546466693173716,0.781096980737937,0.7345939326182658,temp,All,Day
14.75_106.75,1.0,0.828993401307768,0.6789511553709828,0.6348325775798214,0.5920604813616476,,0.7544447174352882,0.7669167831947299,0.7154090484667417,temp,All,Day
14.75_107.25,0.9999999999999998,0.8661720437016804,0.7404628055225673,0.6696099080630251,0.6650837606301578,,0.7877282209256503,0.8132907792032196,0.7616917249938404,temp,All,Day
14.75_107.75,1.0,0.8876992860828523,0.7871214755360976,0.7545035034321061,0.7233845478201041,,0.8343488934007296,0.8395017659769981,0.7910931711257708,temp,All,Day
14.75_108.25,1.0,0.9367223951697792,0.8323515424402218,0.8101618123415416,0.7901168386797599,,0.8785049862696409,0.8674560771114297,0.8247222901639801,temp,All,Day
15.25_101.75,1.0,0.8147431310430227,0.6754332604850486,0.6380163079127514,0.6240482461080852,,0.6884542854399658,0.6821689866727737,0.6572985889494566,temp,All,Day
15.25_102.25,0.9999999999999999,0.8275706998742832,0.6908029277621515,0.6583513258142919,0.6452279528728574,,0.7183730134679008,0.6914486175337909,0.6757594904854295,temp,All,Day
15.25_102.75,1.0,0.8314879824751576,0.6973244815650381,0.6568500572511892,0.6588553292795176,,0.7188202817308743,0.6934980289756649,0.6830994576201921,temp,All,Day
15.25_103.25,1.0,0.836517624003751,0.6990187159456043,0.6466930966439035,0.6660958919231217,,0.7110990648555098,0.6942553352279607,0.6880453374787282,temp,All,Day
15.25_103.75,1.0,0.8379281829930766,0.698029493823679,0.6381707488439086,0.6666231455419546,,0.7060586562309419,0.6977989986091067,0.6965957063177545,temp,All,Day
15.25_104.25,1.0,0.8300594776169065,0.6854882065748977,0.6290801164579479,0.6552042313241719,,0.7062185347467598,0.7012655388017013,0.6929757426971285,temp,All,Day
15.25_104.75,1.0,0.8146057853735521,0.6655222021117845,0.6242914783345141,0.6342900027531189,,0.7040766239154913,0.697105941984587,0.6807722354750677,temp,All,Day
15.25_105.25,1.0,0.7720534402486164,0.6066809273614239,0.6083168855557715,0.5744321405799712,,0.7008768416166937,0.6663363611552763,0.6323356893415221,temp,All,Day
15.25_105.75,1.0,0.8941578569954898,0.7088982074329695,0.6989133298395237,0.6496727256230151,,0.8192638006993828,0.7951431731108747,0.74242935748557,temp,All,Day
15.25_106.25,1.0,0.8603183039844271,0.7043095958474801,0.6669719644180166,0.6265681783773794,,0.7739421454612143,0.777678613573082,0.7381719227347261,temp,All,Day
15.25_106.75,1.0,0.8535848325449822,0.7117276949131471,0.6773041877287935,0.6400093013178494,,0.7858604439542844,0.7876875929404253,0.7388172600724556,temp,All,Day
15.25_107.25,1.0,0.892492244110883,0.7675172257701421,0.7296489227850245,0.7229697778410996,,0.8122073470194705,0.821785335779148,0.7823904127742229,temp,All,Day
15.75_101.75,1.0,0.8069740813232402,0.6616026122869465,0.6366961759912284,0.606226945983505,,0.6949798812461658,0.6654283526941311,0.649795515367621,temp,All,Day
15.75_102.25,1.0,0.8224635425172412,0.6786774303134553,0.6504090294327338,0.6292601701020759,,0.7144079260263845,0.6726938664041697,0.6648514877204912,temp,All,Day
15.75_102.75,1.0,0.8391911274277786,0.701568928515516,0.6593755646501858,0.6595770744658734,,0.7217567784196525,0.6954274419038674,0.6849552767328516,temp,All,Day
15.75_103.25,1.0,0.8489760568041913,0.7073076665202402,0.6532719441110709,0.6725607085731765,,0.7187292643975737,0.7024835404254944,0.6961556251429515,temp,All,Day
15.75_103.75,1.0,0.8520612397010828,0.7079979824042323,0.6455324767690146,0.6752907275236598,,0.7110174011625976,0.7084428807948324,0.7046913519642565,temp,All,Day
15.75_104.25,0.9999999999999999,0.8505217865797297,0.7061045997736343,0.6432960052196391,0.6725767103223852,,0.7127424656861873,0.7173260184169629,0.7080406801656222,temp,All,Day
15.75_104.75,1.0,0.8393479662304146,0.6923830574670259,0.638754688320174,0.6587065706515789,,0.712733685956923,0.7161365717249297,0.6994424482109968,temp,All,Day
15.75_105.25,1.0,0.9610067938488445,0.7781607021026453,0.7390629315353526,0.7409971499230014,,0.8320523803217162,0.8246937515389532,0.7934657020013185,temp,All,Day
15.75_105.75,1.0,0.9353478187337193,0.7594414755682705,0.7116893884507824,0.7151538543779948,,0.8037166336380532,0.8132505801719799,0.7796635642888019,temp,All,Day
15.75_106.25,1.0,0.9001557484300501,0.7465416795352784,0.701020684270029,0.6995839869652667,,0.7912109071412354,0.8013517149588748,0.7662878239522899,temp,All,Day
15.75_106.75,0.9999999999999998,0.9119303789243168,0.7729501270502053,0.7181087362085037,0.7398381589888557,,0.7675442257782323,0.8163284744311757,0.7848284892336224,temp,All,Day
16.25_101.75,1.0,0.8101691661336419,0.6704017508607512,0.6486339517390772,0.6108936073011283,,0.705454474377418,0.6728569945390928,0.6547224059362967,temp,All,Day
16.25_102.25,1.0,0.8181756673249473,0.6791018736080369,0.6530765557392405,0.6274352857815595,,0.7145731557201213,0.6674729145073267,0.6611685594068917,temp,All,Day
16.25_102.75,1.0,0.8438254376188851,0.7044650663158633,0.6700573878706764,0.6618192908798981,,0.732953910051537,0.6965002878296516,0.6866173368416456,temp,All,Day
16.25_103.25,1.0,0.8565015244186547,0.7121230906657786,0.665704140926624,0.6767979452839473,,0.7275209822119343,0.7088016419255615,0.6992525992956472,temp,All,Day
16.25_103.75,1.0,0.8598813491749965,0.7146601255838867,0.6577786826072916,0.6798599755033738,,0.721218889780263,0.7159492039705153,0.7110581230136332,temp,All,Day
16.25_104.25,0.9999999999999999,0.8622725893894007,0.7173465799506366,0.6613975657960821,0.6823995289302646,,0.7245221291031168,0.7296105135861364,0.7201917742509035,temp,All,Day
16.25_104.75,0.9999999999999999,0.9779994493293493,0.8063734000897405,0.7470670908103513,0.7761515277640512,,0.8197921222046287,0.8298295963549219,0.8165064294924957,temp,All,Day
16.25_105.25,1.0,0.9728543497138279,0.7959947159899319,0.7343514508972416,0.7714962763829303,,0.8136012593130504,0.8249019187932266,0.8074714536266986,temp,All,Day
16.25_105.75,0.9999999999999998,0.9642863013313906,0.7951869107632351,0.6959503009864138,0.7830787499002977,,0.774380039299963,0.8213726068184166,0.8066970545083577,temp,All,Day
16.25_106.25,1.0,0.9654963253340308,0.804001479604352,0.6823381565403965,0.8116558253614702,,0.7360413337164619,0.8253740772487609,0.814260753499841,temp,All,Day
16.25_106.75,0.9999999999999999,0.968151744379024,0.8212797612582361,0.7369904754056842,0.8351459221283413,,0.7879119126356372,0.8462427703707719,0.8284591544538216,temp,All,Day
16.25_107.25,1.0,0.9760433089449563,0.843856354291099,0.7887040941951869,0.8617479342173646,,0.8249786751473814,0.8716181591838744,0.8535050984997391,temp,All,Day
16.75_101.75,0.9999999999999999,0.8124894164151123,0.6877233583987129,0.6627945738628654,0.6321202581786945,,0.7181988204735852,0.6845406639925641,0.6673808261396462,temp,All,Day
16.75_102.25,0.9999999999999999,0.8265205181652775,0.6982631651861612,0.6776257931016321,0.6504201026142052,,0.7384092157166195,0.688416207762788,0.678703603947907,temp,All,Day
16.75_102.75,1.0,0.845087585154566,0.7064460108724495,0.6835497664453296,0.6668201531814448,,0.749355163629015,0.7023932302376343,0.6915466105229249,temp,All,Day
16.75_103.25,1.0,0.8599731327164276,0.7136990922542777,0.6836627655046202,0.6797639512279732,,0.7457673995524315,0.715880396348457,0.6998946633217683,temp,All,Day
16.75_103.75,1.0,0.8661426565411897,0.7171561256905092,0.6736192467341353,0.684657837379023,,0.736823614587037,0.72326318454342,0.7164249449164529,temp,All,Day
16.75_104.25,1.0,0.866918461985904,0.716751581207224,0.6708380088600892,0.6847037356306007,,0.7316787460036513,0.7276473695958775,0.7239495788258886,temp,All,Day
16.75_104.75,1.0,0.9757856749046447,0.8047544149411648,0.7500859285491682,0.7789916584621722,,0.8188010914836394,0.8214509796469216,0.8171158174898133,temp,All,Day
16.75_105.25,1.0,0.978509311293514,0.8039423182172195,0.7325290381076867,0.7957073681647553,,0.7920952227027662,0.818654955901305,0.8208903795266984,temp,All,Day
16.75_105.75,1.0,0.9767449141531702,0.8111291073186959,0.702630058138679,0.8234736038002074,,0.7422013081516042,0.81958301586127,0.8238883892374494,temp,All,Day
16.75_106.25,1.0,0.9835165499820577,0.8207859676827362,0.7191898828339246,0.8533849956205406,,0.7413509504036048,0.8354273588904333,0.8348428050782903,temp,All,Day
17.25_101.75,1.0,0.8352348845800288,0.7093523729613656,0.6841160092646926,0.6689030964217452,,0.728578164347358,0.7100443687277067,0.686094309275572,temp,All,Day
17.25_102.25,1.0,0.8389339820257002,0.708618826120514,0.6890140578770709,0.6728512427911499,,0.745648110957624,0.7034467769317242,0.6886142219709003,temp,All,Day
17.25_102.75,1.0,0.8493086903903616,0.7055285244344428,0.6872078780577037,0.674117384610418,,0.7483943133127416,0.7040728084397632,0.6929516542324151,temp,All,Day
17.25_103.25,0.9999999999999999,0.8595320667661007,0.7081973511429135,0.6875434076384556,0.6806317700984039,,0.7454021015087898,0.7125498305057304,0.6962910843220139,temp,All,Day
17.25_103.75,1.0,0.8662111637248532,0.712289868771691,0.6792210834641668,0.6878998457251958,,0.7351490334673546,0.7165527817646127,0.7121041640943079,temp,All,Day
17.25_104.25,1.0,0.8639360824357836,0.7099499687673118,0.6705020741260465,0.6865679216782525,,0.7278042025309786,0.7162548342185234,0.7194869300803729,temp,All,Day
17.25_104.75,0.9999999999999999,0.9675489586227296,0.794707829249719,0.7459509500340423,0.7716894677925139,,0.8172739627396093,0.8052265928033546,0.8112631127924433,temp,All,Day
17.25_105.25,1.0,0.9811921906554659,0.8148358211028949,0.7301742888694298,0.8181004181411524,,0.7748455947187839,0.821054473499542,0.8331049869519556,temp,All,Day
17.25_105.75,1.0,0.9849654852644568,0.823909539866549,0.7291919418415663,0.8478540143546189,,0.7510629428498528,0.8298318310687619,0.8420703250079107,temp,All,Day
17.25_106.25,0.9999999999999999,0.9870963557769384,0.8108557320882901,0.7178132482075006,0.8650312231813623,,0.737988155574433,0.8432556027383167,0.8412539103775625,temp,All,Day
17.75_101.25,1.0,0.8356500203484171,0.7148666296066061,0.6778774121647525,0.6770071520359532,,0.705755625665128,0.7286780464013257,0.6803029568070174,temp,All,Day
17.75_101.75,0.9999999999999999,0.8472335189788451,0.722326511019601,0.6920044263490347,0.6946194912121746,,0.7342306570391427,0.7319049778508626,0.6932068619256876,temp,All,Day
17.75_102.25,1.0,0.8431790037791678,0.7095047868357637,0.6869896721448457,0.6833275200737228,,0.7335618596945019,0.7088962061505463,0.690166778954425,temp,All,Day
17.75_102.75,1.0,0.8477893042719786,0.6998367860237839,0.6821632440881613,0.6772195429026525,,0.7391602738330681,0.7012459066483692,0.6898030731531963,temp,All,Day
17.75_103.25,1.0,0.8551594598646934,0.6995808477246449,0.6791937753345573,0.680559933170625,,0.7371586483290644,0.7059424848240122,0.6912210213051911,temp,All,Day
17.75_103.75,0.9999999999999999,0.8608757445428186,0.7071785067664484,0.6774220573129629,0.6884151986731419,,0.7329801768802835,0.7140044964588602,0.7052177352720032,temp,All,Day
17.75_104.25,1.0,0.9756283126207712,0.805597206121534,0.756242012450532,0.7888915526946879,,0.8140482080172604,0.8155338391690174,0.8144780007948658,temp,All,Day
17.75_104.75,1.0,0.9721834983886402,0.8086216339223761,0.7517152552137609,0.7949566983693661,,0.7928664348304928,0.8226440102994709,0.8242140046660562,temp,All,Day
17.75_105.25,1.0,0.9824511405744354,0.829193110036412,0.7759317826105397,0.8351506083756468,,0.7905374607286274,0.8431172193411735,0.8435696415167059,temp,All,Day
18.25_101.25,1.0,0.9588465604815908,0.8216534553761862,0.7751610530119394,0.7959596780132391,,0.8080780300061668,0.8552374454084516,0.7788208193976706,temp,All,Day
18.25_101.75,1.0,0.960582216089566,0.8233024104250709,0.7821520061724389,0.8033355170532466,,0.823485760621649,0.8524299389813287,0.7872256149865917,temp,All,Day
18.25_102.25,1.0,0.9545166180944268,0.8117565361969438,0.7782778176374956,0.7898472868774349,,0.8263343022073734,0.8283438855543598,0.7886934052894223,temp,All,Day
18.25_102.75,0.9999999999999999,0.9570482344282661,0.7946618522793758,0.7675198995051484,0.7832127325648245,,0.8266430410979457,0.8197239298667565,0.7916545236985124,temp,All,Day
18.25_103.25,0.9999999999999999,0.8472195968777115,0.7050553071436679,0.6736471944241041,0.6905814455483361,,0.7160876545835372,0.7177977034542204,0.7023396089902222,temp,All,Day
18.25_103.75,1.0,0.8507670472539004,0.7094964332125532,0.6717203425603016,0.6968745937550948,,0.7107663793143933,0.719867894613001,0.7119986833398663,temp,All,Day
18.25_104.25,0.9999999999999999,0.9711430202612256,0.8168544305984808,0.7529004805118538,0.8132897235252317,,0.7865342813962107,0.8318850925371136,0.8283025783579022,temp,All,Day
18.25_104.75,0.9999999999999999,0.976040564820023,0.8238413487502446,0.7860730555856998,0.8383775840505525,,0.8147892811160077,0.8432454603703592,0.8434424234060272,temp,All,Day
18.25_105.25,1.0,0.9840301402485602,0.8323371346284307,0.7931930443951662,0.8604547456693709,,0.8170911991706821,0.8480724477282711,0.8555426821748925,temp,All,Day
18.75_101.25,0.9999999999999999,0.9567510137222732,0.8141785105101634,0.7469985590632812,0.7907265887308208,,0.7578184345459387,0.8613518198289867,0.7605927071635622,temp,All,Day
18.75_101.75,1.0,0.9522615947354449,0.8238249947422596,0.7751813067198341,0.7979231344163018,,0.7996065546265803,0.8648760279575586,0.780440481188011,temp,All,Day
18.75_102.25,1.0,0.9471948136990009,0.823524871121494,0.7969178528269074,0.7951703274211491,,0.8159060618666947,0.8558983325332807,0.7938661024861892,temp,All,Day
18.75_102.75,0.9999999999999999,0.946959979572335,0.8129949827613743,0.7629601980193912,0.7900577063895927,,0.8139978397458906,0.8471347776149039,0.7960473480392047,temp,All,Day
18.75_103.25,0.9999999999999999,0.9537846787485023,0.8199028972861189,0.7809193692244584,0.797441936440932,,0.8071992335506557,0.8448239753866164,0.8052324309450564,temp,All,Day
18.75_103.75,1.0,0.9605604870440145,0.8190148784455855,0.7707540423586169,0.8165191042264724,,0.8022614530058914,0.8418302108022511,0.8211325462582657,temp,All,Day
18.75_104.25,0.9999999999999999,0.9729254850203325,0.8305043511132552,0.7937368890617833,0.843932778002399,,0.8208013093805568,0.8439517219984844,0.8443023873847326,temp,All,Day
18.75_104.75,1.0,0.9834954769020423,0.83467268597066,0.8120450449810276,0.8647251579101816,,0.8277402909038528,0.8403568051469492,0.8592631366292725,temp,All,Day
19.25_101.25,0.9999999999999999,0.9535196589646514,0.8118999915013188,0.7530193283836739,0.7836149253284479,,0.7498256966169442,0.8676331047127623,0.7495221068989137,temp,All,Day
19.25_101.75,1.0,0.9435189630981696,0.8191724712300431,0.771057498763895,0.7976220348399569,,0.7890781967873444,0.8665396204028444,0.7718704342872209,temp,All,Day
19.25_102.25,0.9999999999999999,0.9462455747014428,0.8182770216621653,0.7693547536688156,0.8074378876300606,,0.7777961252688593,0.8609254453449716,0.7887325817858778,temp,All,Day
19.25_102.75,0.9999999999999999,0.9411241364913405,0.8285702588411218,0.7873933059604997,0.8143958345340881,,0.793700483214648,0.8592090365481062,0.8028093077018593,temp,All,Day
19.25_103.25,1.0,0.9447971973308243,0.8370529640706145,0.7973390368761613,0.8293550542142138,,0.8150642321714126,0.857855856577574,0.8186071504193765,temp,All,Day
19.25_99.75,0.9999999999999999,0.9770861801425498,0.81134347885195,0.7675298233189871,0.7934464388670333,,0.7794872388514845,0.8554119839569593,0.7194911931311213,temp,All,Day
19.75_100.25,1.0,0.9724612139438032,0.8036567710146736,0.7473706014089095,0.8073699580530455,,0.7525532279783413,0.8681527094887505,0.7192243486423056,temp,All,Day
19.75_100.75,1.0,0.9679398229023373,0.795332369107006,0.7285558266475873,0.8091757412049568,,0.7263549811155466,0.8605879298928674,0.7368609918045493,temp,All,Day
19.75_101.25,1.0,0.954130560880163,0.8029086999074365,0.7432618642925256,0.8089037659488194,,0.7387079888722046,0.8695300819043136,0.7511951986197057,temp,All,Day
19.75_101.75,1.0,0.9460664701455638,0.8089857420361561,0.7699167175259255,0.8186037293581431,,0.7655215123975901,0.8725103724917703,0.7638234187313607,temp,All,Day
19.75_102.25,1.0,0.9433223558413424,0.8160877583505246,0.7541630691370482,0.8277709082500596,,0.7551324253459178,0.8649135257758009,0.7808699672938901,temp,All,Day
19.75_102.75,0.9999999999999999,0.9453863457707201,0.8245877208081268,0.7783488197307661,0.8415783010384829,,0.7766037410944141,0.8611132420401566,0.8101646904840638,temp,All,Day
19.75_103.25,1.0,0.9487660641231391,0.834301059588875,0.7956757441362334,0.850900523756834,,0.8057921369362455,0.8590232423010081,0.8281544290857062,temp,All,Day
19.75_99.25,0.9999999999999999,0.9723027249988768,0.8053227440894787,0.7619624470279909,0.8058773918841831,,0.7567995530822251,0.8579597561390324,0.7218501465282124,temp,All,Day
19.75_99.75,1.0,0.9742832139061975,0.8059666834124165,0.7697393154241418,0.8053086513164447,,0.759574109224179,0.8628094153221084,0.7162765920361363,temp,All,Day
20.25_100.25,1.0,0.9688271453555372,0.8052659126728328,0.7530372684240818,0.8130611962839982,,0.7555785299527297,0.8748041114182845,0.7251724884159977,temp,All,Day
20.25_100.75,0.9999999999999999,0.9664264047451001,0.7893809757081011,0.7329133902064059,0.8169740791385758,,0.7216160139445918,0.8678924432720773,0.7345431700201468,temp,All,Day
20.25_101.25,1.0,0.9606306684225865,0.7860998728992254,0.7351251757227247,0.8205011058540801,,0.7163779614291019,0.8683921280756483,0.7473037807971163,temp,All,Day
20.25_101.75,0.9999999999999999,0.9539859502787098,0.7977763419488555,0.750981666778999,0.8239875980258337,,0.733837284091178,0.8721958483285372,0.7613051918998768,temp,All,Day
20.25_102.25,0.9999999999999999,0.9511703580919831,0.8141527463692593,0.7626278964216108,0.834117277949658,,0.7482749991665764,0.8781480914860167,0.7861986984155218,temp,All,Day
20.25_102.75,0.9999999999999999,0.9533920974232585,0.8243073872466792,0.7773398153592675,0.8489644738828128,,0.7554624267957889,0.8601067529344332,0.8139838591389992,temp,All,Day
20.25_103.25,1.0,0.9598150948426453,0.82378950669277,0.7878175237306981,0.8605281132441538,,0.7756532311420428,0.858074263948043,0.8304391884302912,temp,All,Day
20.25_99.25,1.0,0.9718232059698576,0.8076649257942573,0.7654096089002408,0.8144063633399515,,0.747346625987085,0.8656764916300236,0.7261183316049722,temp,All,Day
20.25_99.75,1.0,0.9715253378078532,0.8101285808484922,0.7684376225631016,0.8145617963715607,,0.7462337976703509,0.8657822014736408,0.7257513459693746,temp,All,Day
20.75_100.25,1.0,0.973555984591988,0.8002186266423036,0.75936674166833,0.8194049940801821,,0.7430969578566085,0.8663447564718391,0.7310244450783984,temp,All,Day
20.75_100.75,1.0,0.9710215610207641,0.7879805728661015,0.7376860061197814,0.8237695273794982,,0.7311537617938499,0.8669006722391788,0.7355872851696039,temp,All,Day
20.75_101.25,1.0,0.9639467678252522,0.7837347619701759,0.7247629618613274,0.8271019366987274,,0.7223875306547479,0.864003754175656,0.7463018047063205,temp,All,Day
20.75_101.75,1.0,0.9564569098006446,0.7915565423880745,0.7504816198525674,0.8285802824688285,,0.7267746866517327,0.8652177119590768,0.7619409754215843,temp,All,Day
20.75_102.25,1.0,0.9551746220535139,0.805082128125549,0.7611057813544566,0.8407103749353233,,0.7457599829624219,0.8695860611950753,0.789881447954114,temp,All,Day
20.75_102.75,0.9999999999999999,0.956960877052519,0.8208194622391111,0.7793032808396858,0.8551488778076738,,0.7625408281258318,0.862870211868951,0.8168036723306709,temp,All,Day
20.75_103.25,1.0,0.963715655030223,0.8104475224860835,0.7858554075826654,0.8648259436790929,,0.7766979541717695,0.85766259652782,0.8310243607155898,temp,All,Day
20.75_99.75,1.0,0.9728306229194537,0.8139120371375536,0.7696989296861897,0.8239831889810976,,0.762126482467474,0.8715078427923595,0.7316548978844845,temp,All,Day
21.25_100.25,1.0,0.9757664151487584,0.8119305681608372,0.805378041001148,0.8295241589497024,,0.7609632093492308,0.8561541149117281,0.7466314420660584,temp,All,Day
21.25_100.75,1.0,0.9745787877247234,0.7976624732313923,0.7748935792980608,0.832742020296026,,0.753961630372126,0.8577038947742127,0.7517709776839373,temp,All,Day
21.25_101.25,0.9999999999999999,0.9712537772443757,0.7888305479590098,0.7466555407021407,0.8369552575715423,,0.7310010574082842,0.8579741609162538,0.7555589898415621,temp,All,Day
21.25_101.75,1.0,0.9651940484489433,0.7975783891444219,0.7422745549393002,0.8403270701453356,,0.7264770979534867,0.8620018398529344,0.7706767921564025,temp,All,Day
21.25_102.25,1.0,0.9515486174608596,0.7971542283204001,0.7659635817515398,0.8408878254675342,,0.7472553231691287,0.8578158560850396,0.7916547404949554,temp,All,Day
21.25_102.75,1.0,0.9573079348939316,0.8152394502863849,0.7922708142206426,0.8599090507188661,,0.7758300272891038,0.8606948498519466,0.8179828888954567,temp,All,Day
21.25_99.75,0.9999999999999999,0.9668243331205655,0.8294016408043924,0.7910766261087253,0.8270738755514124,,0.7832501211646409,0.8718039897550252,0.7468475064799331,temp,All,Day
21.75_100.25,1.0,0.9811521222197832,0.8309000083216291,0.7902504461922877,0.8458786300201188,,0.770313968365503,0.8592961709081571,0.7560802007632583,temp,All,Day
21.75_100.75,1.0,0.9809804821312098,0.8097135640704901,0.7792403834832894,0.842317420277668,,0.7545345340497257,0.8559996656319371,0.75895701762502,temp,All,Day
21.75_101.25,1.0,0.9806333815797864,0.805944701318579,0.7673431176529132,0.8473625632620884,,0.740515867393249,0.8587955791809161,0.7693887039646905,temp,All,Day
21.75_101.75,1.0,0.9761987714665626,0.8078548976064276,0.7504788214134979,0.8518061106105238,,0.728921450205478,0.8673154984373552,0.7819476922323325,temp,All,Day
21.75_102.25,0.9999999999999999,0.9627227913891816,0.8092592035259129,0.7738784258224031,0.852520968661571,,0.7497951887953582,0.8650432797568335,0.7999528762711843,temp,All,Day
21.75_99.25,1.0,0.9742537939636637,0.8433973262414365,0.8461016085655312,0.8524866936798218,,0.8281881966019118,0.8797174610837254,0.7603007321970472,temp,All,Day
21.75_99.75,1.0,0.9756306258721803,0.8272906909533423,0.8129134369042276,0.8484121403829931,,0.7789862207908855,0.8724650814042031,0.7619259628174496,temp,All,Day
22.25_100.25,1.0,0.983343159012954,0.8370386469567581,0.8015281090110242,0.8648507817034748,,0.7712888259034387,0.8842023626371333,0.773030174566037,temp,All,Day
22.25_100.75,1.0,0.9836440088306574,0.8229965780036456,0.7849828997127282,0.8529344678307325,,0.757957836525722,0.8719071780303724,0.7767267791754522,temp,All,Day
22.25_101.25,1.0,0.9850348504824623,0.8193987311248844,0.7881386244890605,0.8566810928041886,,0.7589599441907883,0.8674136224446904,0.785337178140738,temp,All,Day
22.25_101.75,1.0,0.9822158668459787,0.8127676597189425,0.7687276344710875,0.8627274772378158,,0.7447970836193577,0.8736756942649637,0.7946993310719291,temp,All,Day
22.25_102.25,1.0,0.9775020639684262,0.823530748274869,0.7833181915383514,0.8685225804044358,,0.7541686520506196,0.8726644975992862,0.8123039185152766,temp,All,Day
22.25_99.75,1.0,0.9779394242578909,0.829449341575276,0.8298710097833083,0.8679316142405537,,0.8032772618817814,0.8749187244911217,0.7684720542913812,temp,All,Day
22.75_100.25,1.0,0.9836979083751718,0.8571675095977739,0.8235885110374769,0.8759639983296966,,0.8140236511039721,0.9033081792252692,0.7954534552382129,temp,All,Day
22.75_100.75,1.0,0.9861324562507433,0.8481621414191188,0.8213279623303459,0.8705632794826245,,0.814856065127078,0.8929722478460164,0.7986607196330143,temp,All,Day
22.75_101.25,1.0,0.9865600679329402,0.8476296349335981,0.8134061545488077,0.8698511440872192,,0.7988628429934024,0.8954809111949409,0.8015059586032552,temp,All,Day
22.75_99.75,1.0,0.979293860694531,0.858735058398387,0.8456220415433917,0.8774498369173442,,0.8152355649547812,0.9031380140430059,0.7888931379631299,temp,All,Day
23.25_100.25,1.0,0.986234459112671,0.8696946345893268,0.8550190152411568,0.8858545298723132,,0.8365120938977088,0.9151129307485023,0.815796037164535,temp,All,Day
23.25_100.75,1.0,0.9882431165447603,0.8740731221243441,0.8656222800076624,0.8852914052807737,,0.8432738829708002,0.914642354462569,0.8206403135160765,temp,All,Day
23.25_99.25,1.0,0.9847716919732785,0.8527192435724841,0.8451368087165075,0.8856144993876991,,0.8246228146621037,0.8985889366440464,0.8114033421497279,temp,All,Day
