Coord,Var,Season,TScale,ERA-I,HIRHAM (EAS),HadRM3P (EAS),RegCM4-1 (WAS),RegCM4-4 (WAS),HadRM3P (WAS),RCA4 (WAS),CCLM (EAS)
24.75_99.75,temp,All,Day,1.185385199269851,0.7073809915576513,0.5832328604046243,3.173163049186188,,0.5991620317919075,2.2647411760336174,0.833310611499848
25.25_99.75,temp,All,Day,1.2918232735016733,1.3408459101460295,0.0043270308868268,3.719294959882872,,0.4640181791793428,2.7606489592637664,1.620981954313964
25.75_100.25,temp,All,Day,0.2801206571341649,0.1482089610435047,1.4398488901049589,1.3401341055597809,,1.7551819556890782,0.8232691617508366,0.3640303899072102
25.75_99.25,temp,All,Day,0.2988394888956495,0.6048691378384545,0.675084120247186,2.596750533632492,,1.0985956773653789,1.7396760873159414,1.1596203488515364
25.75_99.75,temp,All,Day,0.4669234864618192,0.8400296203529054,0.371348415454822,2.125230676909036,,0.4179333163370855,1.5756682256312748,0.8677351384849407
26.25_99.25,temp,All,Day,0.1571468612716763,1.3763596969120775,2.0347809870778826,1.7714634265698206,,2.5928024690447216,1.8805724037587463,1.158008558067387
26.25_99.75,temp,All,Day,0.158201889260724,0.9797726597505324,1.1986968434286582,0.8853084951323396,,1.0433655264831154,1.165311438393672,0.6373649777760876
26.75_99.25,temp,All,Day,0.4339775305749924,1.5615334104806815,3.668679823501673,0.5986790729160328,,3.987473251490721,1.5129939589793124,0.8174010786811683
27.25_99.25,temp,All,Day,0.3334262752053544,1.6588779106632188,3.105575578780043,1.0500678406229085,,3.62924614662306,1.8487924597201093,1.4885866400927896
27.75_98.75,temp,All,Day,1.626871444148159,2.70515295364314,4.871912373744295,2.299739250714177,,5.385903854898083,2.6208350184793123,1.8094805144858528
28.25_98.75,temp,All,Day,0.1174648312884088,4.307517104179342,4.0444487436416185,2.2231598752905386,,4.834875453182994,4.151061269379373,1.7553561438611955
28.75_98.75,temp,All,Day,0.1310688480073014,2.4819489167173714,1.852631620991786,2.5521434011081534,,1.845421354877548,3.875148725197748,1.831822172001065
29.25_98.25,temp,All,Day,0.2632068989656221,2.73901742039854,0.2737750463964101,3.721184598517645,,1.307018009111652,4.099533429008214,1.2231069339595375
29.75_98.25,temp,All,Day,1.526900893109218,3.2602921407970795,1.091507679639489,4.608923585435047,,0.9077877425007608,6.566713580766656,1.8499113793276545
30.25_97.75,temp,All,Day,1.2137896346105872,2.9201004546311227,3.250666646372072,3.139879042196532,,3.81408047997414,6.522482089410557,1.4009126120702768
30.25_98.25,temp,All,Day,1.6550991785822935,2.8861588471098267,2.8757018698676604,4.862757039949042,,3.1074959029974902,6.402648311081533,1.488177797482507
30.75_97.25,temp,All,Day,2.7253682001977486,2.940744764937633,7.650080923905537,3.669892982762397,,7.899213974262245,6.381503246577426,3.888407224947977
30.75_97.75,temp,All,Day,3.016874072482507,3.3570948182187403,5.10506768583815,4.4705698386598725,,5.248552741747794,6.832518863540462,3.649947424062215
31.25_96.25,temp,All,Day,1.9330649935351385,2.486068791142379,7.166917549990873,2.512840980133861,,7.655799090835108,4.899091205994829,3.1587603927517494
31.25_96.75,temp,All,Day,2.50242622452084,2.299316348828719,8.077741153970186,3.0885206647398844,,8.357386544356556,5.442673733419531,3.095848848372376
31.25_97.25,temp,All,Day,3.700245120474597,2.658687909598418,9.422195189549742,4.182073205050198,,9.739443730924854,6.863799026498326,4.325555975190143
31.75_95.75,temp,All,Day,0.5625597328567082,1.5986324809796166,4.432121362593246,1.527636528393672,,5.711623828314923,5.407471851723456,2.717772916095528
31.75_96.25,temp,All,Day,2.1031199969577123,1.9876857930483725,6.065642325068452,3.0970535676909035,,6.690814497033769,5.422337259050805,3.019657467341041
31.75_96.75,temp,All,Day,2.430971858837846,1.7180592073927592,6.6839864728475815,3.9141031286887737,,6.803190258700943,5.758755230240341,2.827492600349863
31.75_97.25,temp,All,Day,2.281170854882872,1.7317225071493765,6.355291612169151,3.345421412534226,,6.7825818566930325,5.737372579920901,2.441399146501369
31.75_97.75,temp,All,Day,2.0240667911469425,3.100400278001217,6.947536045888349,3.402628367250532,,6.863495483061302,6.520754469796577,3.026720077808032
32.25_94.75,temp,All,Day,1.2923588502479464,2.234934507423182,2.590304973939002,2.6409266321417704,,3.8587977689184663,5.681132413203529,3.2110194094637965
32.25_95.25,temp,All,Day,1.9903997126711288,2.4373115236111955,2.059490973106176,2.855853081483115,,1.7392207408503193,5.28073851496045,3.6758175419850927
32.25_95.75,temp,All,Day,2.482351939914816,2.02872189555826,3.1015394831761487,3.611095532400365,,3.149840480392455,5.274664016443565,3.827055354578643
32.25_96.25,temp,All,Day,2.705466958046851,1.268071874429571,5.331377896151506,3.68465975190143,,5.11050925708853,5.225930512595071,3.085217327502282
32.25_96.75,temp,All,Day,2.447796902951019,1.6209689232735016,6.648461582476423,4.231542556738668,,6.774041853042288,5.851058101855795,2.704386976239732
32.25_97.25,temp,All,Day,1.684269713233952,1.7634877727563127,6.067500679058412,3.604824821121083,,6.544393031137816,5.37475111351004,1.842044352866596
32.25_97.75,temp,All,Day,1.092013857970794,1.397804580597049,4.855908232681929,3.2061008078262856,,5.3871604973418,4.931132453926833,1.934808266252662
32.75_94.75,temp,All,Day,1.5806150746273198,1.9223864222239124,2.891578129023882,3.576711639841041,,3.581817850254031,5.269944621577426,3.597817168558716
32.75_95.25,temp,All,Day,2.9821946851232126,2.048057890705811,4.722528477943413,4.273024100091268,,5.621366413522969,5.683751501992698,4.728663994265288
32.75_95.75,temp,All,Day,1.945273461575905,1.305528910952236,5.987858113538181,3.145350477045939,,6.814278541892303,4.8673280067995135,3.504928771006997
32.75_96.25,temp,All,Day,2.0902950442044417,1.3664887898996043,5.899286636395649,3.455005669097962,,5.94630099700867,4.943956862603438,3.124410902060389
32.75_96.75,temp,All,Day,0.6436625084423486,0.8226444811149984,6.251447714011181,2.723054241855035,,6.394013135053241,4.3802389331305145,1.828048596389565
33.25_94.25,temp,All,Day,1.06595116041223,1.0309628506586552,4.554327870200791,3.1404918767211742,,4.934375250829024,4.475200814542896,2.382483145387892
33.25_94.75,temp,All,Day,1.7428104624277456,1.3717043490873135,5.229184185381807,3.917508579388501,,5.394117740584119,5.6148477887587465,3.434134162990569
33.25_95.25,temp,All,Day,1.104413751140858,1.4254543274940676,6.162237936370551,2.558250213113782,,6.181292406327959,4.639888414182385,2.8923184278049896
33.25_95.75,temp,All,Day,0.3746920649408275,1.103958826003955,5.8859819340127775,1.2272540388097049,,9.73224863255476,3.6711177452760873,2.0326412384857013
9.25_105.25,temp,All,Day,0.1446410100395497,1.7575592485549132,1.0427665044113172,0.2448551871006997,,0.6951975205354427,0.128864466078491,0.4890905841192577
9.25_105.75,temp,All,Day,0.0103509278977791,1.54753597505324,0.8058106175844234,0.3829263005780347,,0.8581670976574385,0.2244628080316398,0.2182122756312747
9.75_105.25,temp,All,Day,0.1430181016124125,1.5421841344691207,0.812335184058412,0.9297409491937938,,0.7327606480073015,0.2949177821721935,0.1872638424094919
9.75_105.75,temp,All,Day,0.1959155765135381,1.807063659872224,0.8322265743839367,1.10521402494676,,0.807614694250076,0.0462720565865531,0.0829462275631274
9.75_106.25,temp,All,Day,0.264329175540006,1.5335611499847883,0.9907031487678734,1.035008366291451,,0.871699345908123,0.24392850623669,0.1601586553087922
10.25_104.75,temp,All,Mon,0.4301242225831952,1.3751935332382348,0.3324021694936366,0.91595889832888,,0.3764374466264692,0.2147401413460576,0.345948196696849
10.25_105.25,temp,All,Mon,0.4998546325233014,1.360040487967475,0.6233697515598854,1.4885219047704876,,0.5860873385184009,0.5463654300940394,0.3017275637993322
10.25_105.75,temp,All,Mon,0.5039456693013795,1.5579376637744664,0.8166006163398292,1.7003155598433397,,0.8104479561481208,0.328220280323228,0.3635761889803093
10.25_106.25,temp,All,Mon,0.563116084695321,1.5167659520033037,0.8627245613941515,1.7040282216008182,,0.7779506521980627,0.0976304633258979,0.467069595320001
10.25_106.75,temp,All,Mon,0.3792367588399222,1.0239881759605027,0.5694432129050896,1.270731910008524,,0.7616503718797389,0.1903861962108102,0.6059335133479195
10.75_104.75,temp,All,Mon,0.9236564301678524,1.4590054457492942,0.3686839195838802,1.830323585147764,,0.2729617671101831,0.4914199871734318,0.9800458087003392
10.75_105.25,temp,All,Mon,0.9207629959704394,1.3445436543310418,0.55590541916675,2.096726666239973,,0.4670814151906488,0.6609983254529822,0.7756760256104666
10.75_105.75,temp,All,Mon,0.6922944648718053,1.220417717627415,0.6280345119283036,2.120092570804225,,0.5738082804441246,0.7753424036885487,0.7152941776503581
11.25_104.25,temp,All,Mon,1.152264421373543,1.1556185895544826,0.6068179316978204,2.622642519582556,,0.3066126059439454,0.9421392869220258,1.3579776965281332
11.25_104.75,temp,All,Mon,1.1676126670359774,1.3446081433809465,0.5869974522446065,2.668174278549996,,0.3131659987986356,0.9357018449425972,1.3590761787788903
11.25_105.25,temp,All,Mon,0.9907151778725336,1.1858964247949415,0.6272436796874538,2.6288839206996606,,0.5210481062144298,0.7961705287989007,1.0096609788421098
11.75_104.25,temp,All,Mon,1.2745722708015763,0.6751296727404346,0.652894257496081,3.29911567631976,,0.4650188336896472,1.4620985873241483,1.6124139221415916
11.75_104.75,temp,All,Mon,1.2902822987475795,1.076572067079726,0.7631841395826348,3.1131017383304105,,0.5095412665061906,1.226797094735136,1.246429208919179
11.75_105.25,temp,All,Mon,0.9895246589636144,0.980668201066784,0.6764382726655426,2.989085688880257,,0.4968879690936233,0.9980474563337572,1.0069664659917543
12.25_103.25,temp,All,Mon,0.4606393513000922,0.5939352109952662,1.031436951710503,2.2977377503761773,,0.4602228633605733,1.0621864337800375,0.7329553613607517
12.25_103.75,temp,All,Mon,1.0687904899844625,0.2093660408181831,0.3859959164834823,3.727256259533177,,0.3119054724973662,1.6177445596456872,1.797221865466823
12.25_104.25,temp,All,Mon,0.6899705775253907,1.2727780655571153,0.8832083911945077,3.139607271251567,,0.6487541996128365,0.9866970789670768,0.8261697702829224
12.25_104.75,temp,All,Mon,1.0698349607049182,1.0290445256634355,0.5153234184673641,3.286631228315854,,0.3607155919680009,1.2377997393181823,0.9384964555463352
12.25_105.25,temp,All,Mon,0.7993701668937463,0.8612335277181877,0.6264162800365585,3.32140637807563,,0.5709037894103384,1.0795973345788383,1.139327437863303
12.25_105.75,temp,All,Mon,0.8216908779204014,0.8596127125316096,0.7564563583716869,3.5278208798895694,,0.6810291991714289,1.0318010427150095,1.570446430766205
12.25_106.25,temp,All,Mon,0.61978301830321,1.3991103710116377,1.1837415046271773,3.348141384312964,,1.1272396643990577,0.6375892647842106,1.5073649212737354
12.25_106.75,temp,All,Mon,0.1371170659565889,1.519532488528308,1.6642777264580184,3.169295198583131,,1.8723981527584053,0.288354953328507,1.1423080349111692
12.25_107.25,temp,All,Mon,1.370224787204772,0.8277737201633012,1.6880843318769336,1.6800181866658623,,2.1722707703162736,0.7640830025167588,0.041789303174407
12.25_107.75,temp,All,Mon,0.7457974786800149,0.326087100936912,2.032709540656579,1.8033389412005891,,2.055659623573763,0.2222751706040222,1.5410289703905036
12.25_108.25,temp,All,Mon,1.670012837909749,0.2143360607078853,1.477779133095169,1.0939151983011204,,1.930220532556996,0.280183895147067,1.0693700187132282
12.75_102.75,temp,All,Mon,0.0424506000690556,1.1369433114370662,0.5397109073218231,3.2381113849493266,,0.0700234410711098,0.78781041530566,1.3433039470480137
12.75_103.25,temp,All,Mon,0.6401419116110789,1.1451573760674705,0.9736600430948652,4.0811379791356455,,1.0647549057484504,0.6779152207074587,1.7451898367687106
12.75_103.75,temp,All,Mon,0.8617365256295945,1.568346495463066,1.4662567667533788,4.0031092421731085,,1.320480799353534,0.5617475961618635,1.413428045240106
12.75_104.25,temp,All,Mon,0.6938236545039265,1.499559411734918,1.0974143391368618,3.805500824941685,,0.8761660569234286,0.8646238155134648,1.1039225911040682
12.75_104.75,temp,All,Mon,0.82755017949348,1.2109109017797064,0.7117206621407678,3.569990200182007,,0.6276950459112909,1.1571186916054583,1.287987871033708
12.75_105.25,temp,All,Mon,0.7477990094446506,0.6249124170889465,0.7444635325013292,3.898335342105573,,0.6419507751055454,1.3385847973841207,1.7245795122765253
12.75_105.75,temp,All,Mon,0.6646693807223586,0.5810303515271719,0.7080122363693343,4.04605502742367,,0.8077173900171757,1.2359250855533686,1.90952343429673
12.75_106.25,temp,All,Mon,0.6110529879122991,1.2120423725386624,0.991198939407984,3.805076970474003,,0.9343151791293186,0.9670133166039868,2.015580472767116
12.75_106.75,temp,All,Mon,0.0019539650782861,1.4570197151866762,1.2851917255148777,3.48184118195212,,1.319273206432338,0.4374365599919469,1.49637113261379
12.75_107.25,temp,All,Mon,0.4341071249188301,1.634465042004834,1.3982655326783826,3.162883731793164,,1.133717998172573,0.2126925009882623,1.222867535001167
12.75_107.75,temp,All,Mon,0.3540770028990665,1.2325382215297032,1.0401619939323627,3.743612046855903,,0.9866625770256195,0.6501074289015031,2.403814643622249
12.75_108.25,temp,All,Mon,0.3957937644070522,0.989652429402991,1.349259002127094,2.9431492222073863,,0.6224188405375952,0.8429456944971682,2.0495011252766155
13.25_102.75,temp,All,Mon,0.8746157274985137,1.0974932849158288,0.5614830638662789,4.229870814346678,,0.9882053806662016,0.8221433764404601,2.111386321742216
13.25_103.25,temp,All,Mon,0.6071570994888497,1.6703171259144496,1.0795567597337727,3.997746001245995,,1.0144117928466965,0.5858868815818769,1.5203009982861122
13.25_103.75,temp,All,Mon,0.2987814188629144,1.5143113859608857,1.072080270124261,3.573451407538358,,1.0704085523389206,0.4925707741295441,1.123362170311467
13.25_104.25,temp,All,Mon,0.1232803060621934,1.366235766954219,0.8706383603339884,3.5686955771268973,,0.8114267867074528,0.7815345154227804,1.2490112558498765
13.25_104.75,temp,All,Mon,0.3832304347202359,1.131225030340639,0.7770878955073046,3.731528855425292,,0.7124000079575973,1.1080274386664195,1.7041934873011952
13.25_105.25,temp,All,Mon,0.5128511096495617,0.6752660010976336,0.956929184776638,4.139283527307433,,0.7884537584811561,1.444852733109785,1.990602532735275
13.25_105.75,temp,All,Mon,0.39370489042793,0.5220447985330064,0.8486724912723916,4.164270954634583,,1.0037325879614916,1.2898694160472246,1.864957184705032
13.25_106.25,temp,All,Mon,0.4265172536651543,1.0670988239308616,0.7963622031840686,3.938917228394571,,0.8176511064003114,1.0409739913837246,1.7911723503407668
13.25_106.75,temp,All,Mon,0.2335264694580301,1.4357744151165903,1.2765156839095173,3.693989287092458,,1.1208806688195094,0.5999699481885616,1.5007318703186272
13.25_107.25,temp,All,Mon,0.4619193313214959,1.9468044831558875,1.5498613883027976,3.871766061349765,,1.4220455678818615,0.3839043724238964,1.7546123205862183
13.25_107.75,temp,All,Mon,0.6776359144885653,1.7215195456126051,1.317068867322451,3.84707885591084,,1.690964445135983,0.4594148541613943,2.035288120993
13.25_108.25,temp,All,Mon,0.7613137100575201,2.2234851775954274,1.8925577850070523,2.4271099076661216,,1.2479735876000275,0.1421851367958813,0.7002468353652795
13.75_102.75,temp,All,Mon,0.7116357157325501,0.9845252606389028,0.443050382295731,4.560658596026008,,0.4415953860342079,1.168078230661935,2.6334850465525586
13.75_103.25,temp,All,Mon,0.3313110981386333,1.390793338442626,0.810700474359861,4.04946732676715,,0.7858312342748557,0.8896278162108886,2.085701283613186
13.75_103.75,temp,All,Mon,0.089489043418319,1.4730449873880052,1.0670185854224168,3.66496342048803,,1.0668841611625597,0.7170922299885433,1.6979448151654888
